Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-09-06 00:00:00,19.2,0.0,0.0
2017-09-06 01:00:00,16.59,0.0,0.0
2017-09-06 02:00:00,14.63,0.0,0.0
2017-09-06 03:00:00,14.09,117.647058823529,100.0
2017-09-06 04:00:00,13.75,117.647058823529,200.0
2017-09-06 05:00:00,15.17,0.0,200.0
2017-09-06 06:00:00,19.11,0.0,200.0
2017-09-06 07:00:00,21.7,0.0,200.0
2017-09-06 08:00:00,23.98,0.0,200.0
2017-09-06 09:00:00,26.1,0.0,200.0
2017-09-06 10:00:00,27.9,0.0,200.0
2017-09-06 11:00:00,26.81,0.0,200.0
2017-09-06 12:00:00,28.3,0.0,200.0
2017-09-06 13:00:00,28.68,0.0,200.0
2017-09-06 14:00:00,28.98,-117.647058823529,100.0
2017-09-06 15:00:00,28.65,0.0,100.0
2017-09-06 16:00:00,29.36,-117.647058823529,0.0
2017-09-06 17:00:00,28.25,0.0,0.0
2017-09-06 18:00:00,25.94,0.0,0.0
2017-09-06 19:00:00,26.24,0.0,0.0
2017-09-06 20:00:00,26.2,0.0,0.0
2017-09-06 21:00:00,21.55,0.0,0.0
2017-09-06 22:00:00,19.35,0.0,0.0
2017-09-06 23:00:00,16.54,0.0,0.0
