Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-09-11 00:00:00,10.88,0.0,0.0
2017-09-11 01:00:00,9.29,0.0,0.0
2017-09-11 02:00:00,7.75,0.0,0.0
2017-09-11 03:00:00,7.35,117.647058823529,100.0
2017-09-11 04:00:00,7.29,117.647058823529,200.0
2017-09-11 05:00:00,8.93,0.0,200.0
2017-09-11 06:00:00,12.97,0.0,200.0
2017-09-11 07:00:00,15.76,0.0,200.0
2017-09-11 08:00:00,18.35,0.0,200.0
2017-09-11 09:00:00,19.04,0.0,200.0
2017-09-11 10:00:00,19.17,0.0,200.0
2017-09-11 11:00:00,20.23,0.0,200.0
2017-09-11 12:00:00,22.11,0.0,200.0
2017-09-11 13:00:00,22.19,0.0,200.0
2017-09-11 14:00:00,22.64,0.0,200.0
2017-09-11 15:00:00,24.53,0.0,200.0
2017-09-11 16:00:00,25.99,-117.647058823529,100.0
2017-09-11 17:00:00,25.99,0.0,100.0
2017-09-11 18:00:00,25.06,0.0,100.0
2017-09-11 19:00:00,26.09,-117.647058823529,0.0
2017-09-11 20:00:00,24.77,0.0,0.0
2017-09-11 21:00:00,17.84,0.0,0.0
2017-09-11 22:00:00,15.87,0.0,0.0
2017-09-11 23:00:00,13.64,0.0,0.0
