Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-09-26 00:00:00,27.22,0.0,0.0
2017-09-26 01:00:00,23.93,0.0,0.0
2017-09-26 02:00:00,22.5,0.0,0.0
2017-09-26 03:00:00,20.89,117.647058823529,100.0
2017-09-26 04:00:00,20.8,117.647058823529,200.0
2017-09-26 05:00:00,23.95,0.0,200.0
2017-09-26 06:00:00,29.18,0.0,200.0
2017-09-26 07:00:00,31.95,0.0,200.0
2017-09-26 08:00:00,38.91,0.0,200.0
2017-09-26 09:00:00,40.35,0.0,200.0
2017-09-26 10:00:00,40.71,0.0,200.0
2017-09-26 11:00:00,41.91,0.0,200.0
2017-09-26 12:00:00,46.33,0.0,200.0
2017-09-26 13:00:00,53.35,0.0,200.0
2017-09-26 14:00:00,66.48,0.0,200.0
2017-09-26 15:00:00,74.24,0.0,200.0
2017-09-26 16:00:00,81.91,-117.647058823529,100.0
2017-09-26 17:00:00,74.57,-117.647058823529,0.0
2017-09-26 18:00:00,54.43,0.0,0.0
2017-09-26 19:00:00,52.37,0.0,0.0
2017-09-26 20:00:00,44.67,0.0,0.0
2017-09-26 21:00:00,41.32,0.0,0.0
2017-09-26 22:00:00,39.34,0.0,0.0
2017-09-26 23:00:00,30.0,0.0,0.0
