Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-09-17 00:00:00,26.41,0.0,0.0
2017-09-17 01:00:00,21.03,0.0,0.0
2017-09-17 02:00:00,18.97,0.0,0.0
2017-09-17 03:00:00,16.92,117.647058823529,100.0
2017-09-17 04:00:00,17.41,0.0,100.0
2017-09-17 05:00:00,15.19,117.647058823529,200.0
2017-09-17 06:00:00,18.18,0.0,200.0
2017-09-17 07:00:00,17.85,0.0,200.0
2017-09-17 08:00:00,20.81,0.0,200.0
2017-09-17 09:00:00,23.96,0.0,200.0
2017-09-17 10:00:00,25.27,0.0,200.0
2017-09-17 11:00:00,26.67,0.0,200.0
2017-09-17 12:00:00,29.13,0.0,200.0
2017-09-17 13:00:00,29.99,0.0,200.0
2017-09-17 14:00:00,29.62,0.0,200.0
2017-09-17 15:00:00,31.88,0.0,200.0
2017-09-17 16:00:00,33.71,0.0,200.0
2017-09-17 17:00:00,34.14,-117.647058823529,100.0
2017-09-17 18:00:00,30.55,0.0,100.0
2017-09-17 19:00:00,33.75,-117.647058823529,0.0
2017-09-17 20:00:00,30.63,0.0,0.0
2017-09-17 21:00:00,29.05,0.0,0.0
2017-09-17 22:00:00,25.1,0.0,0.0
2017-09-17 23:00:00,22.5,0.0,0.0
