Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/27/2017 09:00,LONGIL,61762,39.54,4.59,-3.52
03/27/2017 09:00,MHK VL,61756,32.49,0.79,-0.27
03/27/2017 09:00,MILLWD,61759,38.46,3.46,-3.57
03/27/2017 09:00,N.Y.C.,61761,38.75,3.8,-3.52
03/27/2017 09:00,NORTH,61755,29.64,-1.79,0.0
03/27/2017 09:00,NPX,61845,38.35,2.73,-4.19
03/27/2017 09:00,O H,61846,30.08,-1.54,-0.19
03/27/2017 09:00,PJM,61847,33.91,0.85,-1.63
03/27/2017 09:00,WEST,61752,30.92,-0.75,-0.25
03/27/2017 10:00,CAPITL,61757,37.51,1.86,-7.47
03/27/2017 10:00,CENTRL,61754,29.18,0.65,-0.36
03/27/2017 10:00,DUNWOD,61760,36.61,3.1,-5.34
03/27/2017 10:00,GENESE,61753,27.81,-0.65,-0.28
03/27/2017 10:00,H Q,61844,27.16,-1.01,0.0
03/27/2017 10:00,HUD VL,61758,36.24,2.84,-5.22
03/27/2017 10:00,LONGIL,61762,37.54,4.03,-5.34
03/27/2017 10:00,MHK VL,61756,29.26,0.68,-0.41
03/27/2017 10:00,MILLWD,61759,36.66,3.07,-5.41
03/27/2017 10:00,N.Y.C.,61761,36.92,3.41,-5.34
03/27/2017 10:00,NORTH,61755,26.54,-1.63,0.0
03/27/2017 10:00,NPX,61845,37.02,2.39,-6.45
03/27/2017 10:00,O H,61846,27.04,-1.52,-0.39
03/27/2017 10:00,PJM,61847,31.45,0.7,-2.57
03/27/2017 10:00,WEST,61752,27.73,-0.82,-0.37
03/27/2017 11:00,CAPITL,61757,39.09,1.69,-11.45
03/27/2017 11:00,CENTRL,61754,27.07,0.57,-0.55
03/27/2017 11:00,DUNWOD,61760,36.99,2.85,-8.18
03/27/2017 11:00,GENESE,61753,25.76,-0.62,-0.43
03/27/2017 11:00,H Q,61844,25.02,-0.93,0.0
03/27/2017 11:00,HUD VL,61758,36.54,2.6,-7.99
03/27/2017 11:00,LONGIL,61762,37.74,3.61,-8.18
03/27/2017 11:00,MHK VL,61756,27.2,0.62,-0.63
03/27/2017 11:00,MILLWD,61759,37.1,2.85,-8.29
03/27/2017 11:00,N.Y.C.,61761,37.27,3.14,-8.18
03/27/2017 11:00,NORTH,61755,24.45,-1.51,0.0
03/27/2017 11:00,NPX,61845,38.02,2.18,-9.89
03/27/2017 11:00,O H,61846,25.02,-1.53,-0.6
03/27/2017 11:00,PJM,61847,30.49,0.6,-3.94
03/27/2017 11:00,WEST,61752,25.65,-0.88,-0.57
03/27/2017 12:00,CAPITL,61757,36.21,1.63,-9.13
03/27/2017 12:00,CENTRL,61754,26.43,0.54,-0.44
03/27/2017 12:00,DUNWOD,61760,34.82,2.85,-6.52
03/27/2017 12:00,GENESE,61753,25.16,-0.64,-0.34
03/27/2017 12:00,H Q,61844,24.54,-0.92,0.0
03/27/2017 12:00,HUD VL,61758,34.37,2.55,-6.37
03/27/2017 12:00,LONGIL,61762,35.59,3.61,-6.52
03/27/2017 12:00,MHK VL,61756,26.56,0.61,-0.5
03/27/2017 12:00,MILLWD,61759,34.89,2.83,-6.61
03/27/2017 12:00,N.Y.C.,61761,35.13,3.16,-6.52
03/27/2017 12:00,NORTH,61755,23.93,-1.53,0.0
03/27/2017 12:00,NPX,61845,35.5,2.16,-7.88
03/27/2017 12:00,O H,61846,24.46,-1.48,-0.48
03/27/2017 12:00,PJM,61847,29.18,0.59,-3.14
03/27/2017 12:00,WEST,61752,25.05,-0.87,-0.46
03/27/2017 13:00,CAPITL,61757,33.14,1.6,-6.62
03/27/2017 13:00,CENTRL,61754,25.77,0.52,-0.32
03/27/2017 13:00,DUNWOD,61760,32.47,2.82,-4.73
03/27/2017 13:00,GENESE,61753,24.55,-0.62,-0.25
03/27/2017 13:00,H Q,61844,24.0,-0.92,0.0
03/27/2017 13:00,HUD VL,61758,32.04,2.49,-4.62
03/27/2017 13:00,LONGIL,61762,33.17,3.52,-4.73
03/27/2017 13:00,MHK VL,61756,25.83,0.55,-0.36
03/27/2017 13:00,MILLWD,61759,32.51,2.79,-4.79
03/27/2017 13:00,N.Y.C.,61761,32.77,3.12,-4.73
03/27/2017 13:00,NORTH,61755,23.36,-1.57,0.0
03/27/2017 13:00,NPX,61845,32.79,2.14,-5.72
03/27/2017 13:00,O H,61846,23.9,-1.37,-0.35
03/27/2017 13:00,PJM,61847,27.85,0.65,-2.28
03/27/2017 13:00,WEST,61752,24.48,-0.77,-0.33
03/27/2017 14:00,CAPITL,61757,31.05,1.52,-4.95
03/27/2017 14:00,CENTRL,61754,25.35,0.54,-0.24
03/27/2017 14:00,DUNWOD,61760,30.93,2.82,-3.54
03/27/2017 14:00,GENESE,61753,24.17,-0.59,-0.19
03/27/2017 14:00,H Q,61844,23.64,-0.93,0.0
03/27/2017 14:00,HUD VL,61758,30.51,2.48,-3.46
03/27/2017 14:00,LONGIL,61762,31.75,3.64,-3.54
03/27/2017 14:00,MHK VL,61756,25.38,0.54,-0.27
03/27/2017 14:00,MILLWD,61759,30.91,2.75,-3.59
03/27/2017 14:00,N.Y.C.,61761,31.23,3.12,-3.54
03/27/2017 14:00,NORTH,61755,22.95,-1.62,0.0
03/27/2017 14:00,NPX,61845,30.99,2.14,-4.28
03/27/2017 14:00,O H,61846,23.53,-1.3,-0.26
03/27/2017 14:00,PJM,61847,26.99,0.71,-1.7
03/27/2017 14:00,WEST,61752,24.11,-0.71,-0.25
03/27/2017 15:00,CAPITL,61757,30.88,1.54,-4.85
03/27/2017 15:00,CENTRL,61754,25.26,0.54,-0.23
03/27/2017 15:00,DUNWOD,61760,30.77,2.82,-3.46
03/27/2017 15:00,GENESE,61753,24.06,-0.61,-0.18
03/27/2017 15:00,H Q,61844,23.56,-0.93,0.0
03/27/2017 15:00,HUD VL,61758,30.37,2.5,-3.38
03/27/2017 15:00,LONGIL,61762,31.6,3.65,-3.46
03/27/2017 15:00,MHK VL,61756,25.3,0.54,-0.26
03/27/2017 15:00,MILLWD,61759,30.74,2.74,-3.51
03/27/2017 15:00,N.Y.C.,61761,31.06,3.11,-3.46
03/27/2017 15:00,NORTH,61755,22.83,-1.67,0.0
03/27/2017 15:00,NPX,61845,30.78,2.11,-4.18
03/27/2017 15:00,O H,61846,23.5,-1.25,-0.25
03/27/2017 15:00,PJM,61847,26.92,0.76,-1.67
03/27/2017 15:00,WEST,61752,24.08,-0.66,-0.24
03/27/2017 16:00,CAPITL,61757,30.57,1.64,-2.48
03/27/2017 16:00,CENTRL,61754,27.07,0.5,-0.12
03/27/2017 16:00,DUNWOD,61760,31.29,3.07,-1.77
03/27/2017 16:00,GENESE,61753,25.75,-0.79,-0.09
03/27/2017 16:00,H Q,61844,25.5,-0.95,0.0
03/27/2017 16:00,HUD VL,61758,30.88,2.7,-1.73
03/27/2017 16:00,LONGIL,61762,32.17,3.94,-1.77
03/27/2017 16:00,MHK VL,61756,27.2,0.61,-0.14
03/27/2017 16:00,MILLWD,61759,31.21,2.96,-1.8
03/27/2017 16:00,N.Y.C.,61761,31.75,3.39,-1.92
03/27/2017 16:00,NORTH,61755,24.94,-1.51,0.0
03/27/2017 16:00,NPX,61845,30.87,2.28,-2.14
03/27/2017 16:00,O H,61846,25.1,-1.48,-0.13
03/27/2017 16:00,PJM,61847,28.07,0.77,-0.85
03/27/2017 16:00,WEST,61752,25.68,-0.9,-0.12
03/27/2017 17:00,CAPITL,61757,33.32,1.76,-3.6
03/27/2017 17:00,CENTRL,61754,28.69,0.56,-0.17
03/27/2017 17:00,DUNWOD,61760,33.66,3.13,-2.57
03/27/2017 17:00,GENESE,61753,27.51,-0.59,-0.14
03/27/2017 17:00,H Q,61844,26.96,-1.01,0.0
03/27/2017 17:00,HUD VL,61758,33.3,2.82,-2.51
03/27/2017 17:00,LONGIL,61762,34.5,3.97,-2.57
03/27/2017 17:00,MHK VL,61756,28.83,0.67,-0.2
03/27/2017 17:00,MILLWD,61759,33.64,3.08,-2.61
03/27/2017 17:00,N.Y.C.,61761,33.97,3.44,-2.57
03/27/2017 17:00,NORTH,61755,26.31,-1.65,0.0
03/27/2017 17:00,NPX,61845,33.47,2.41,-3.11
03/27/2017 17:00,O H,61846,26.44,-1.71,-0.19
03/27/2017 17:00,PJM,61847,29.87,0.67,-1.24
03/27/2017 17:00,WEST,61752,26.97,-1.17,-0.18
03/27/2017 18:00,CAPITL,61757,37.24,1.99,-4.63
03/27/2017 18:00,CENTRL,61754,31.57,0.73,-0.22
03/27/2017 18:00,DUNWOD,61760,37.32,3.4,-3.31
03/27/2017 18:00,GENESE,61753,30.3,-0.49,-0.17
03/27/2017 18:00,H Q,61844,29.48,-1.13,0.0
03/27/2017 18:00,HUD VL,61758,36.94,3.09,-3.23
03/27/2017 18:00,LONGIL,61762,38.33,4.41,-3.31
03/27/2017 18:00,MHK VL,61756,31.54,0.67,-0.25
03/27/2017 18:00,MILLWD,61759,37.34,3.37,-3.35
03/27/2017 18:00,N.Y.C.,61761,37.63,3.7,-3.31
03/27/2017 18:00,NORTH,61755,28.75,-1.87,0.0
03/27/2017 18:00,NPX,61845,37.28,2.66,-4.0
03/27/2017 18:00,O H,61846,29.24,-1.62,-0.24
03/27/2017 18:00,PJM,61847,33.1,0.89,-1.59
03/27/2017 18:00,WEST,61752,29.81,-1.04,-0.23
03/27/2017 19:00,CAPITL,61757,42.2,2.57,-0.69
03/27/2017 19:00,CENTRL,61754,39.79,0.82,-0.03
03/27/2017 19:00,DUNWOD,61760,43.83,4.4,-0.49
03/27/2017 19:00,GENESE,61753,38.03,-0.93,-0.03
03/27/2017 19:00,H Q,61844,37.54,-1.4,0.0
03/27/2017 19:00,HUD VL,61758,43.51,4.09,-0.48
03/27/2017 19:00,LONGIL,61762,45.47,6.04,-0.5
03/27/2017 19:00,MHK VL,61756,39.99,1.01,-0.04
03/27/2017 19:00,MILLWD,61759,43.84,4.4,-0.5
03/27/2017 19:00,N.Y.C.,61761,44.18,4.75,-0.49
03/27/2017 19:00,NORTH,61755,36.72,-2.22,0.0
03/27/2017 19:00,NPX,61845,42.96,3.43,-0.59
03/27/2017 19:00,O H,61846,36.72,-2.26,-0.04
03/27/2017 19:00,PJM,61847,40.15,0.97,-0.24
03/27/2017 19:00,WEST,61752,37.49,-1.48,-0.03
03/27/2017 20:00,CAPITL,61757,38.08,2.32,-0.12
03/27/2017 20:00,CENTRL,61754,36.36,0.71,-0.01
03/27/2017 20:00,DUNWOD,61760,39.65,3.92,-0.08
03/27/2017 20:00,GENESE,61753,34.97,-0.68,0.0
03/27/2017 20:00,H Q,61844,34.36,-1.28,0.0
03/27/2017 20:00,HUD VL,61758,39.32,3.6,-0.08
03/27/2017 20:00,LONGIL,61762,41.15,5.42,-0.09
03/27/2017 20:00,MHK VL,61756,36.47,0.82,-0.01
03/27/2017 20:00,MILLWD,61759,39.65,3.92,-0.08
03/27/2017 20:00,N.Y.C.,61761,40.0,4.28,-0.08
03/27/2017 20:00,NORTH,61755,33.65,-2.0,0.0
03/27/2017 20:00,NPX,61845,38.84,3.1,-0.1
03/27/2017 20:00,O H,61846,33.69,-1.96,-0.01
03/27/2017 20:00,PJM,61847,36.58,0.89,-0.04
03/27/2017 20:00,WEST,61752,34.37,-1.28,-0.01
03/27/2017 21:00,CAPITL,61757,32.64,1.75,-3.56
03/27/2017 21:00,CENTRL,61754,28.02,0.52,-0.17
03/27/2017 21:00,DUNWOD,61760,32.93,3.06,-2.54
03/27/2017 21:00,GENESE,61753,26.84,-0.63,-0.13
03/27/2017 21:00,H Q,61844,26.35,-0.98,0.0
03/27/2017 21:00,HUD VL,61758,32.58,2.76,-2.49
03/27/2017 21:00,LONGIL,61762,34.06,4.18,-2.55
03/27/2017 21:00,MHK VL,61756,28.13,0.6,-0.19
03/27/2017 21:00,MILLWD,61759,32.92,3.01,-2.58
03/27/2017 21:00,N.Y.C.,61761,33.23,3.36,-2.54
03/27/2017 21:00,NORTH,61755,25.72,-1.61,0.0
03/27/2017 21:00,NPX,61845,32.76,2.35,-3.08
03/27/2017 21:00,O H,61846,25.96,-1.56,-0.19
03/27/2017 21:00,PJM,61847,29.24,0.68,-1.23
03/27/2017 21:00,WEST,61752,26.47,-1.04,-0.18
03/27/2017 22:00,CAPITL,61757,25.85,1.3,-2.57
03/27/2017 22:00,CENTRL,61754,22.59,0.48,-0.12
03/27/2017 22:00,DUNWOD,61760,26.11,2.29,-1.84
03/27/2017 22:00,GENESE,61753,21.62,-0.46,-0.1
03/27/2017 22:00,H Q,61844,21.17,-0.81,0.0
03/27/2017 22:00,HUD VL,61758,25.89,2.11,-1.8
03/27/2017 22:00,LONGIL,61762,26.57,2.75,-1.84
03/27/2017 22:00,MHK VL,61756,22.59,0.46,-0.14
03/27/2017 22:00,MILLWD,61759,26.09,2.24,-1.86
03/27/2017 22:00,N.Y.C.,61761,26.35,2.53,-1.84
03/27/2017 22:00,NORTH,61755,20.6,-1.38,0.0
03/27/2017 22:00,NPX,61845,25.97,1.76,-2.22
03/27/2017 22:00,O H,61846,21.0,-1.12,-0.13
03/27/2017 22:00,PJM,61847,23.4,0.53,-0.88
03/27/2017 22:00,WEST,61752,21.41,-0.7,-0.13
03/27/2017 23:00,CAPITL,61757,25.36,0.89,-7.05
03/27/2017 23:00,CENTRL,61754,18.25,0.49,-0.34
03/27/2017 23:00,DUNWOD,61760,24.15,1.69,-5.04
03/27/2017 23:00,GENESE,61753,17.48,-0.21,-0.26
03/27/2017 23:00,H Q,61844,16.78,-0.64,0.0
03/27/2017 23:00,HUD VL,61758,23.9,1.55,-4.92
03/27/2017 23:00,LONGIL,61762,24.53,2.07,-5.04
03/27/2017 23:00,MHK VL,61756,18.19,0.38,-0.39
03/27/2017 23:00,MILLWD,61759,24.17,1.64,-5.11
03/27/2017 23:00,N.Y.C.,61761,24.34,1.88,-5.04
03/27/2017 23:00,NORTH,61755,16.36,-1.06,0.0
03/27/2017 23:00,NPX,61845,24.77,1.26,-6.09
03/27/2017 23:00,O H,61846,17.32,-0.47,-0.37
03/27/2017 23:00,PJM,61847,20.46,0.61,-2.43
03/27/2017 23:00,WEST,61752,17.64,-0.14,-0.35
03/03/2017 00:00,CAPITL,61757,18.13,0.86,-3.45
03/03/2017 00:00,CENTRL,61754,14.51,0.36,-0.32
03/03/2017 00:00,DUNWOD,61760,17.61,1.38,-2.4
03/03/2017 00:00,GENESE,61753,14.01,-0.07,-0.26
03/03/2017 00:00,H Q,61844,12.09,-0.51,1.22
03/03/2017 00:00,HUD VL,61758,17.56,1.36,-2.38
03/03/2017 00:00,LONGIL,61762,17.97,1.74,-2.4
03/03/2017 00:00,MHK VL,61756,14.04,0.35,0.13
03/03/2017 00:00,MILLWD,61759,17.6,1.36,-2.42
03/03/2017 00:00,N.Y.C.,61761,17.76,1.53,-2.4
03/03/2017 00:00,NORTH,61755,7.82,-0.93,5.08
03/03/2017 00:00,NPX,61845,17.67,0.97,-2.88
03/03/2017 00:00,O H,61846,13.83,-0.35,-0.35
03/03/2017 00:00,PJM,61847,15.64,0.51,-1.3
03/03/2017 00:00,WEST,61752,14.09,-0.07,-0.33
03/03/2017 01:00,CAPITL,61757,15.32,0.81,-1.58
03/03/2017 01:00,CENTRL,61754,13.4,0.32,-0.16
03/03/2017 01:00,DUNWOD,61760,15.36,1.28,-1.16
03/03/2017 01:00,GENESE,61753,12.96,-0.09,-0.12
03/03/2017 01:00,H Q,61844,12.44,-0.48,0.0
03/03/2017 01:00,HUD VL,61758,15.35,1.28,-1.15
03/03/2017 01:00,LONGIL,61762,17.09,1.6,-2.57
03/03/2017 01:00,MHK VL,61756,13.39,0.31,-0.16
03/03/2017 01:00,MILLWD,61759,15.38,1.28,-1.17
03/03/2017 01:00,N.Y.C.,61761,15.5,1.41,-1.17
03/03/2017 01:00,NORTH,61755,12.04,-0.88,0.0
03/03/2017 01:00,NPX,61845,15.22,0.9,-1.39
03/03/2017 01:00,O H,61846,12.78,-0.31,-0.17
03/03/2017 01:00,PJM,61847,14.04,0.49,-0.63
03/03/2017 01:00,WEST,61752,13.03,-0.05,-0.16
03/03/2017 02:00,CAPITL,61757,16.29,0.71,-4.11
03/03/2017 02:00,CENTRL,61754,12.15,0.27,-0.41
03/03/2017 02:00,DUNWOD,61760,15.6,1.11,-3.02
03/03/2017 02:00,GENESE,61753,11.69,-0.1,-0.32
03/03/2017 02:00,H Q,61844,11.06,-0.41,0.0
03/03/2017 02:00,HUD VL,61758,15.58,1.12,-2.99
03/03/2017 02:00,LONGIL,61762,16.59,1.41,-3.72
03/03/2017 02:00,MHK VL,61756,12.14,0.26,-0.41
03/03/2017 02:00,MILLWD,61759,15.64,1.12,-3.05
03/03/2017 02:00,N.Y.C.,61761,15.71,1.23,-3.02
03/03/2017 02:00,NORTH,61755,10.73,-0.73,0.0
03/03/2017 02:00,NPX,61845,15.9,0.81,-3.62
03/03/2017 02:00,O H,61846,11.62,-0.29,-0.44
03/03/2017 02:00,PJM,61847,13.53,0.42,-1.64
03/03/2017 02:00,WEST,61752,11.82,-0.07,-0.42
03/03/2017 03:00,CAPITL,61757,15.07,0.74,-2.32
03/03/2017 03:00,CENTRL,61754,12.53,0.3,-0.23
03/03/2017 03:00,DUNWOD,61760,14.87,1.16,-1.71
03/03/2017 03:00,GENESE,61753,12.1,-0.08,-0.18
03/03/2017 03:00,H Q,61844,11.56,-0.44,0.0
03/03/2017 03:00,HUD VL,61758,14.87,1.18,-1.69
03/03/2017 03:00,LONGIL,61762,16.58,1.48,-3.1
03/03/2017 03:00,MHK VL,61756,12.52,0.29,-0.23
03/03/2017 03:00,MILLWD,61759,14.9,1.18,-1.73
03/03/2017 03:00,N.Y.C.,61761,14.99,1.28,-1.71
03/03/2017 03:00,NORTH,61755,11.21,-0.79,0.0
03/03/2017 03:00,NPX,61845,14.9,0.85,-2.05
03/03/2017 03:00,O H,61846,11.96,-0.29,-0.25
03/03/2017 03:00,PJM,61847,13.38,0.46,-0.93
03/03/2017 03:00,WEST,61752,12.18,-0.06,-0.24
03/03/2017 04:00,CAPITL,61757,16.23,0.85,-1.6
03/03/2017 04:00,CENTRL,61754,14.28,0.34,-0.16
03/03/2017 04:00,DUNWOD,61760,16.27,1.32,-1.18
03/03/2017 04:00,GENESE,61753,13.76,-0.14,-0.13
03/03/2017 04:00,H Q,61844,13.28,-0.5,0.0
03/03/2017 04:00,HUD VL,61758,16.27,1.34,-1.17
03/03/2017 04:00,LONGIL,61762,16.83,1.72,-1.34
