Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/12/2017 06:00,CENTRL,61754,19.74,0.26,-0.78
02/12/2017 06:00,DUNWOD,61760,25.14,1.51,-4.93
02/12/2017 06:00,GENESE,61753,19.13,-0.19,-0.62
02/12/2017 06:00,H Q,61844,18.06,-0.64,0.0
02/12/2017 06:00,HUD VL,61758,25.2,1.57,-4.93
02/12/2017 06:00,LONGIL,61762,25.97,2.34,-4.93
02/12/2017 06:00,MHK VL,61756,20.11,0.49,-0.93
02/12/2017 06:00,MILLWD,61759,25.21,1.53,-4.98
02/12/2017 06:00,N.Y.C.,61761,25.18,1.55,-4.93
02/12/2017 06:00,NORTH,61755,17.78,-0.92,0.0
02/12/2017 06:00,NPX,61845,25.86,1.33,-5.83
02/12/2017 06:00,O H,61846,18.97,-0.56,-0.83
02/12/2017 06:00,PJM,61847,21.83,0.37,-2.75
02/12/2017 06:00,WEST,61752,19.32,-0.19,-0.8
02/12/2017 07:00,CAPITL,61757,24.76,1.19,-5.53
02/12/2017 07:00,CENTRL,61754,18.96,0.27,-0.65
02/12/2017 07:00,DUNWOD,61760,23.62,1.44,-4.14
02/12/2017 07:00,GENESE,61753,18.34,-0.22,-0.52
02/12/2017 07:00,H Q,61844,17.42,-0.61,0.0
02/12/2017 07:00,HUD VL,61758,23.66,1.48,-4.14
02/12/2017 07:00,LONGIL,61762,24.3,2.13,-4.14
02/12/2017 07:00,MHK VL,61756,19.34,0.52,-0.78
02/12/2017 07:00,MILLWD,61759,23.64,1.42,-4.18
02/12/2017 07:00,N.Y.C.,61761,23.71,1.53,-4.14
02/12/2017 07:00,NORTH,61755,17.15,-0.88,0.0
02/12/2017 07:00,NPX,61845,24.21,1.28,-4.9
02/12/2017 07:00,O H,61846,18.09,-0.65,-0.7
02/12/2017 07:00,PJM,61847,20.69,0.34,-2.31
02/12/2017 07:00,WEST,61752,18.4,-0.31,-0.67
02/12/2017 08:00,CAPITL,61757,26.36,1.59,-3.8
02/12/2017 08:00,CENTRL,61754,21.61,0.19,-0.45
02/12/2017 08:00,DUNWOD,61760,25.74,1.93,-2.84
02/12/2017 08:00,GENESE,61753,20.85,-0.48,-0.36
02/12/2017 08:00,H Q,61844,20.71,-0.75,-0.49
02/12/2017 08:00,HUD VL,61758,25.74,1.93,-2.84
02/12/2017 08:00,LONGIL,61762,26.78,2.85,-2.96
02/12/2017 08:00,MHK VL,61756,22.13,0.63,-0.53
02/12/2017 08:00,MILLWD,61759,25.81,1.97,-2.87
02/12/2017 08:00,N.Y.C.,61761,25.87,2.06,-2.84
02/12/2017 08:00,NORTH,61755,19.8,-1.17,0.0
02/12/2017 08:00,NPX,61845,26.54,1.72,-3.85
02/12/2017 08:00,O H,61846,20.83,-1.11,-0.97
02/12/2017 08:00,PJM,61847,23.4,0.36,-2.08
02/12/2017 08:00,WEST,61752,20.66,-0.78,-0.46
02/12/2017 09:00,CAPITL,61757,30.0,1.86,-3.29
02/12/2017 09:00,CENTRL,61754,25.39,0.15,-0.39
02/12/2017 09:00,DUNWOD,61760,29.7,2.39,-2.46
02/12/2017 09:00,GENESE,61753,24.46,-0.7,-0.31
02/12/2017 09:00,H Q,61844,23.49,-0.87,0.49
02/12/2017 09:00,HUD VL,61758,29.7,2.39,-2.46
02/12/2017 09:00,LONGIL,61762,35.5,3.45,-7.2
02/12/2017 09:00,MHK VL,61756,26.06,0.77,-0.44
02/12/2017 09:00,MILLWD,61759,29.74,2.41,-2.49
02/12/2017 09:00,N.Y.C.,61761,29.87,2.56,-2.46
02/12/2017 09:00,NORTH,61755,23.61,-1.24,0.0
02/12/2017 09:00,NPX,61845,29.28,2.01,-2.42
02/12/2017 09:00,O H,61846,23.18,-1.59,0.08
02/12/2017 09:00,PJM,61847,26.03,0.3,-0.88
02/12/2017 09:00,WEST,61752,24.11,-1.14,-0.4
02/12/2017 10:00,CAPITL,61757,29.68,1.97,-1.76
02/12/2017 10:00,CENTRL,61754,26.37,0.21,-0.21
02/12/2017 10:00,DUNWOD,61760,29.76,2.49,-1.32
02/12/2017 10:00,GENESE,61753,25.52,-0.6,-0.17
02/12/2017 10:00,H Q,61844,25.04,-0.91,0.0
02/12/2017 10:00,HUD VL,61758,29.79,2.52,-1.32
02/12/2017 10:00,LONGIL,61762,31.29,3.5,-1.83
02/12/2017 10:00,MHK VL,61756,27.02,0.83,-0.23
02/12/2017 10:00,MILLWD,61759,29.83,2.54,-1.33
02/12/2017 10:00,N.Y.C.,61761,29.97,2.7,-1.31
02/12/2017 10:00,NORTH,61755,24.6,-1.35,0.0
02/12/2017 10:00,NPX,61845,29.61,2.1,-1.56
02/12/2017 10:00,O H,61846,24.59,-1.58,-0.22
02/12/2017 10:00,PJM,61847,27.0,0.31,-0.73
02/12/2017 10:00,WEST,61752,25.05,-1.12,-0.21
02/12/2017 11:00,CAPITL,61757,32.18,1.83,-5.32
02/12/2017 11:00,CENTRL,61754,25.78,0.13,-0.63
02/12/2017 11:00,DUNWOD,61760,31.47,2.45,-3.98
02/12/2017 11:00,GENESE,61753,24.88,-0.65,-0.5
02/12/2017 11:00,H Q,61844,24.18,-0.85,0.0
02/12/2017 11:00,HUD VL,61758,31.57,2.55,-3.98
02/12/2017 11:00,LONGIL,61762,32.39,3.38,-3.98
02/12/2017 11:00,MHK VL,61756,26.54,0.8,-0.71
02/12/2017 11:00,MILLWD,61759,31.61,2.55,-4.02
02/12/2017 11:00,N.Y.C.,61761,31.66,2.65,-3.98
02/12/2017 11:00,NORTH,61755,23.76,-1.28,0.0
02/12/2017 11:00,NPX,61845,31.74,2.0,-4.71
02/12/2017 11:00,O H,61846,24.0,-1.7,-0.67
02/12/2017 11:00,PJM,61847,27.45,0.2,-2.22
02/12/2017 11:00,WEST,61752,24.43,-1.25,-0.65
02/12/2017 12:00,CAPITL,61757,31.67,1.81,-5.39
02/12/2017 12:00,CENTRL,61754,25.2,0.1,-0.64
02/12/2017 12:00,DUNWOD,61760,30.92,2.42,-4.03
02/12/2017 12:00,GENESE,61753,24.26,-0.71,-0.51
02/12/2017 12:00,H Q,61844,23.63,-0.83,0.0
02/12/2017 12:00,HUD VL,61758,31.0,2.5,-4.04
02/12/2017 12:00,LONGIL,61762,31.91,3.4,-4.04
02/12/2017 12:00,MHK VL,61756,25.96,0.78,-0.71
02/12/2017 12:00,MILLWD,61759,31.04,2.5,-4.07
02/12/2017 12:00,N.Y.C.,61761,31.14,2.64,-4.03
02/12/2017 12:00,NORTH,61755,23.24,-1.22,0.0
02/12/2017 12:00,NPX,61845,31.15,1.91,-4.77
02/12/2017 12:00,O H,61846,23.36,-1.79,-0.68
02/12/2017 12:00,PJM,61847,26.89,0.17,-2.25
02/12/2017 12:00,WEST,61752,23.75,-1.37,-0.66
02/12/2017 13:00,CAPITL,61757,31.7,1.76,-5.53
02/12/2017 13:00,CENTRL,61754,25.11,0.05,-0.65
02/12/2017 13:00,DUNWOD,61760,31.01,2.46,-4.14
02/12/2017 13:00,GENESE,61753,24.15,-0.78,-0.52
02/12/2017 13:00,H Q,61844,23.6,-0.8,0.0
02/12/2017 13:00,HUD VL,61758,31.14,2.59,-4.14
02/12/2017 13:00,LONGIL,61762,32.0,3.44,-4.15
02/12/2017 13:00,MHK VL,61756,25.87,0.73,-0.73
02/12/2017 13:00,MILLWD,61759,31.13,2.54,-4.18
02/12/2017 13:00,N.Y.C.,61761,31.21,2.66,-4.14
02/12/2017 13:00,NORTH,61755,23.29,-1.12,0.0
02/12/2017 13:00,NPX,61845,31.21,1.91,-4.9
02/12/2017 13:00,O H,61846,23.3,-1.81,-0.7
02/12/2017 13:00,PJM,61847,26.89,0.17,-2.31
02/12/2017 13:00,WEST,61752,23.72,-1.37,-0.67
02/12/2017 14:00,CAPITL,61757,30.02,1.66,-5.27
02/12/2017 14:00,CENTRL,61754,23.78,0.07,-0.62
02/12/2017 14:00,DUNWOD,61760,29.39,2.36,-3.94
02/12/2017 14:00,GENESE,61753,22.85,-0.74,-0.49
02/12/2017 14:00,H Q,61844,22.31,-0.79,0.0
02/12/2017 14:00,HUD VL,61758,29.39,2.36,-3.95
02/12/2017 14:00,LONGIL,61762,31.85,3.21,-5.55
02/12/2017 14:00,MHK VL,61756,24.48,0.69,-0.7
02/12/2017 14:00,MILLWD,61759,29.48,2.4,-3.98
02/12/2017 14:00,N.Y.C.,61761,29.6,2.56,-3.94
02/12/2017 14:00,NORTH,61755,21.96,-1.13,0.0
02/12/2017 14:00,NPX,61845,29.58,1.82,-4.66
02/12/2017 14:00,O H,61846,22.0,-1.76,-0.66
02/12/2017 14:00,PJM,61847,25.48,0.18,-2.2
02/12/2017 14:00,WEST,61752,22.35,-1.38,-0.64
02/12/2017 15:00,CAPITL,61757,27.95,1.68,-2.94
02/12/2017 15:00,CENTRL,61754,23.77,0.09,-0.35
02/12/2017 15:00,DUNWOD,61760,27.89,2.36,-2.2
02/12/2017 15:00,GENESE,61753,22.91,-0.7,-0.28
02/12/2017 15:00,H Q,61844,22.54,-0.79,0.0
02/12/2017 15:00,HUD VL,61758,27.91,2.38,-2.2
02/12/2017 15:00,LONGIL,61762,31.85,3.24,-5.28
02/12/2017 15:00,MHK VL,61756,24.42,0.7,-0.39
02/12/2017 15:00,MILLWD,61759,27.96,2.4,-2.22
02/12/2017 15:00,N.Y.C.,61761,28.1,2.57,-2.2
02/12/2017 15:00,NORTH,61755,22.19,-1.14,0.0
02/12/2017 15:00,NPX,61845,27.8,1.87,-2.6
02/12/2017 15:00,O H,61846,22.0,-1.7,-0.37
02/12/2017 15:00,PJM,61847,24.79,0.23,-1.23
02/12/2017 15:00,WEST,61752,22.38,-1.31,-0.36
02/12/2017 16:00,CAPITL,61757,30.14,1.72,-3.83
02/12/2017 16:00,CENTRL,61754,25.19,0.15,-0.45
02/12/2017 16:00,DUNWOD,61760,30.09,2.63,-2.87
02/12/2017 16:00,GENESE,61753,24.31,-0.64,-0.36
02/12/2017 16:00,H Q,61844,23.71,-0.88,0.0
02/12/2017 16:00,HUD VL,61758,30.07,2.61,-2.87
02/12/2017 16:00,LONGIL,61762,32.88,3.54,-4.75
02/12/2017 16:00,MHK VL,61756,25.89,0.79,-0.51
02/12/2017 16:00,MILLWD,61759,30.14,2.66,-2.9
02/12/2017 16:00,N.Y.C.,61761,30.31,2.85,-2.87
02/12/2017 16:00,NORTH,61755,23.21,-1.38,0.0
02/12/2017 16:00,NPX,61845,30.0,2.02,-3.39
02/12/2017 16:00,O H,61846,23.38,-1.7,-0.48
02/12/2017 16:00,PJM,61847,26.51,0.32,-1.6
02/12/2017 16:00,WEST,61752,23.78,-1.28,-0.47
02/12/2017 17:00,CAPITL,61757,36.74,2.11,-5.4
02/12/2017 17:00,CENTRL,61754,30.1,0.23,-0.64
02/12/2017 17:00,DUNWOD,61760,36.32,3.04,-4.04
02/12/2017 17:00,GENESE,61753,29.19,-0.56,-0.51
02/12/2017 17:00,H Q,61844,28.18,-1.05,0.0
02/12/2017 17:00,HUD VL,61758,36.35,3.07,-4.05
02/12/2017 17:00,LONGIL,61762,45.87,4.15,-12.49
02/12/2017 17:00,MHK VL,61756,30.95,0.99,-0.72
02/12/2017 17:00,MILLWD,61759,36.45,3.13,-4.08
02/12/2017 17:00,N.Y.C.,61761,36.55,3.27,-4.04
02/12/2017 17:00,NORTH,61755,27.57,-1.67,0.0
02/12/2017 17:00,NPX,61845,36.41,2.4,-4.78
02/12/2017 17:00,O H,61846,28.05,-1.87,-0.68
02/12/2017 17:00,PJM,61847,31.4,0.35,-1.81
02/12/2017 17:00,WEST,61752,28.58,-1.32,-0.66
02/12/2017 18:00,CAPITL,61757,38.61,2.16,-6.49
02/12/2017 18:00,CENTRL,61754,30.96,0.24,-0.76
02/12/2017 18:00,DUNWOD,61760,37.96,3.15,-4.85
02/12/2017 18:00,GENESE,61753,30.0,-0.57,-0.61
02/12/2017 18:00,H Q,61844,28.88,-1.08,0.0
02/12/2017 18:00,HUD VL,61758,38.06,3.24,-4.86
02/12/2017 18:00,LONGIL,61762,53.57,4.32,-19.29
02/12/2017 18:00,MHK VL,61756,31.84,1.02,-0.86
02/12/2017 18:00,MILLWD,61759,38.13,3.27,-4.9
02/12/2017 18:00,N.Y.C.,61761,38.23,3.41,-4.86
02/12/2017 18:00,NORTH,61755,28.28,-1.68,0.0
02/12/2017 18:00,NPX,61845,38.1,2.4,-5.74
02/12/2017 18:00,O H,61846,28.71,-2.07,-0.82
02/12/2017 18:00,PJM,61847,33.0,0.33,-2.71
02/12/2017 18:00,WEST,61752,29.28,-1.47,-0.79
02/12/2017 19:00,CAPITL,61757,31.44,2.11,-0.08
02/12/2017 19:00,CENTRL,61754,29.47,0.21,-0.01
02/12/2017 19:00,DUNWOD,61760,32.35,3.04,-0.06
02/12/2017 19:00,GENESE,61753,28.64,-0.62,-0.01
02/12/2017 19:00,H Q,61844,28.23,-1.02,0.0
02/12/2017 19:00,HUD VL,61758,32.32,3.01,-0.06
02/12/2017 19:00,LONGIL,61762,43.57,4.18,-10.14
02/12/2017 19:00,MHK VL,61756,30.17,0.91,-0.01
02/12/2017 19:00,MILLWD,61759,32.38,3.07,-0.06
02/12/2017 19:00,N.Y.C.,61761,32.65,3.33,-0.06
02/12/2017 19:00,NORTH,61755,27.64,-1.61,0.0
02/12/2017 19:00,NPX,61845,31.72,2.4,-0.07
02/12/2017 19:00,O H,61846,27.33,-1.93,-0.01
02/12/2017 19:00,PJM,61847,29.64,0.35,-0.03
02/12/2017 19:00,WEST,61752,27.89,-1.37,-0.01
02/12/2017 20:00,CAPITL,61757,29.28,1.89,0.0
02/12/2017 20:00,CENTRL,61754,27.56,0.17,0.0
02/12/2017 20:00,DUNWOD,61760,30.27,2.88,0.0
02/12/2017 20:00,GENESE,61753,26.73,-0.66,0.0
02/12/2017 20:00,H Q,61844,26.46,-0.93,0.0
02/12/2017 20:00,HUD VL,61758,30.27,2.88,0.0
02/12/2017 20:00,LONGIL,61762,34.97,3.92,-3.66
02/12/2017 20:00,MHK VL,61756,28.19,0.79,0.0
02/12/2017 20:00,MILLWD,61759,30.27,2.88,0.0
02/12/2017 20:00,N.Y.C.,61761,30.54,3.15,0.0
02/12/2017 20:00,NORTH,61755,26.0,-1.4,0.0
02/12/2017 20:00,NPX,61845,29.61,2.22,0.0
02/12/2017 20:00,O H,61846,25.58,-1.81,0.0
02/12/2017 20:00,PJM,61847,27.78,0.38,0.0
02/12/2017 20:00,WEST,61752,26.08,-1.31,0.0
02/12/2017 21:00,CAPITL,61757,27.53,1.78,0.0
02/12/2017 21:00,CENTRL,61754,25.89,0.13,0.0
02/12/2017 21:00,DUNWOD,61760,28.36,2.6,0.0
02/12/2017 21:00,GENESE,61753,25.14,-0.62,0.0
02/12/2017 21:00,H Q,61844,24.88,-0.88,0.0
02/12/2017 21:00,HUD VL,61758,28.36,2.6,0.0
02/12/2017 21:00,LONGIL,61762,32.89,3.58,-3.56
02/12/2017 21:00,MHK VL,61756,26.4,0.64,0.0
02/12/2017 21:00,MILLWD,61759,28.39,2.63,0.0
02/12/2017 21:00,N.Y.C.,61761,28.59,2.83,0.0
02/12/2017 21:00,NORTH,61755,24.47,-1.29,0.0
02/12/2017 21:00,NPX,61845,27.82,2.06,0.0
02/12/2017 21:00,O H,61846,24.16,-1.6,0.0
02/12/2017 21:00,PJM,61847,26.15,0.39,0.0
02/12/2017 21:00,WEST,61752,24.6,-1.16,0.0
02/12/2017 22:00,CAPITL,61757,27.65,1.48,-4.36
02/12/2017 22:00,CENTRL,61754,22.45,0.13,-0.51
02/12/2017 22:00,DUNWOD,61760,27.12,2.05,-3.26
02/12/2017 22:00,GENESE,61753,21.8,-0.41,-0.41
02/12/2017 22:00,H Q,61844,21.04,-0.76,0.0
02/12/2017 22:00,HUD VL,61758,27.14,2.07,-3.26
02/12/2017 22:00,LONGIL,61762,29.1,2.99,-4.31
02/12/2017 22:00,MHK VL,61756,22.84,0.46,-0.58
02/12/2017 22:00,MILLWD,61759,27.17,2.07,-3.29
02/12/2017 22:00,N.Y.C.,61761,27.32,2.25,-3.26
02/12/2017 22:00,NORTH,61755,20.59,-1.22,0.0
02/12/2017 22:00,NPX,61845,27.32,1.66,-3.86
02/12/2017 22:00,O H,61846,21.2,-1.16,-0.55
02/12/2017 22:00,PJM,61847,23.93,0.31,-1.82
02/12/2017 22:00,WEST,61752,21.57,-0.76,-0.53
02/12/2017 23:00,CAPITL,61757,28.31,1.11,-9.59
02/12/2017 23:00,CENTRL,61754,18.92,0.18,-1.13
02/12/2017 23:00,DUNWOD,61760,26.32,1.53,-7.17
02/12/2017 23:00,GENESE,61753,18.35,-0.16,-0.9
02/12/2017 23:00,H Q,61844,17.05,-0.56,0.0
02/12/2017 23:00,HUD VL,61758,26.32,1.53,-7.18
02/12/2017 23:00,LONGIL,61762,27.14,2.34,-7.19
02/12/2017 23:00,MHK VL,61756,19.25,0.37,-1.27
02/12/2017 23:00,MILLWD,61759,26.36,1.5,-7.25
02/12/2017 23:00,N.Y.C.,61761,26.48,1.69,-7.18
02/12/2017 23:00,NORTH,61755,16.78,-0.83,0.0
02/12/2017 23:00,NPX,61845,27.33,1.23,-8.49
02/12/2017 23:00,O H,61846,18.2,-0.62,-1.21
02/12/2017 23:00,PJM,61847,21.97,0.35,-4.0
02/12/2017 23:00,WEST,61752,18.5,-0.28,-1.17
02/04/2017 00:00,CAPITL,61757,40.38,1.44,-15.39
02/04/2017 00:00,CENTRL,61754,25.84,0.38,-1.92
02/04/2017 00:00,DUNWOD,61760,36.81,1.86,-11.4
02/04/2017 00:00,GENESE,61753,25.24,0.17,-1.53
02/04/2017 00:00,H Q,61844,22.77,-0.78,0.0
02/04/2017 00:00,HUD VL,61758,36.86,1.91,-11.41
02/04/2017 00:00,LONGIL,61762,50.02,2.78,-23.7
02/04/2017 00:00,MHK VL,61756,26.44,0.71,-2.19
02/04/2017 00:00,MILLWD,61759,36.96,1.91,-11.51
02/04/2017 00:00,N.Y.C.,61761,36.93,1.98,-11.4
02/04/2017 00:00,NORTH,61755,22.49,-1.06,0.0
02/04/2017 00:00,NPX,61845,38.36,1.44,-13.38
02/04/2017 00:00,O H,61846,25.0,-0.57,-2.02
02/04/2017 00:00,PJM,61847,30.41,0.45,-6.42
02/04/2017 00:00,WEST,61752,25.5,0.0,-1.95
02/04/2017 01:00,CAPITL,61757,37.84,1.37,-14.1
02/04/2017 01:00,CENTRL,61754,24.53,0.4,-1.76
02/04/2017 01:00,DUNWOD,61760,34.59,1.77,-10.45
02/04/2017 01:00,GENESE,61753,23.96,0.18,-1.4
02/04/2017 01:00,H Q,61844,21.61,-0.76,0.0
02/04/2017 01:00,HUD VL,61758,34.64,1.81,-10.45
02/04/2017 01:00,LONGIL,61762,40.65,2.73,-15.54
02/04/2017 01:00,MHK VL,61756,25.09,0.72,-2.0
02/04/2017 01:00,MILLWD,61759,34.76,1.84,-10.55
02/04/2017 01:00,N.Y.C.,61761,34.68,1.86,-10.45
02/04/2017 01:00,NORTH,61755,21.26,-1.12,0.0
02/04/2017 01:00,NPX,61845,36.0,1.37,-12.26
02/04/2017 01:00,O H,61846,23.78,-0.45,-1.85
02/04/2017 01:00,PJM,61847,28.77,0.52,-5.88
02/04/2017 01:00,WEST,61752,24.23,0.07,-1.79
02/04/2017 02:00,CAPITL,61757,35.59,1.3,-13.4
02/04/2017 02:00,CENTRL,61754,22.94,0.38,-1.67
02/04/2017 02:00,DUNWOD,61760,32.45,1.63,-9.93
02/04/2017 02:00,GENESE,61753,22.36,0.13,-1.33
02/04/2017 02:00,H Q,61844,20.18,-0.71,0.0
02/04/2017 02:00,HUD VL,61758,32.52,1.69,-9.93
02/04/2017 02:00,LONGIL,61762,35.1,2.53,-11.68
02/04/2017 02:00,MHK VL,61756,23.47,0.67,-1.9
02/04/2017 02:00,MILLWD,61759,32.61,1.69,-10.02
02/04/2017 02:00,N.Y.C.,61761,32.51,1.69,-9.93
02/04/2017 02:00,NORTH,61755,19.83,-1.06,0.0
02/04/2017 02:00,NPX,61845,33.82,1.27,-11.65
02/04/2017 02:00,O H,61846,22.21,-0.44,-1.76
02/04/2017 02:00,PJM,61847,26.96,0.48,-5.59
02/04/2017 02:00,WEST,61752,22.62,0.02,-1.7
02/04/2017 03:00,CAPITL,61757,35.69,1.36,-13.72
02/04/2017 03:00,CENTRL,61754,22.71,0.39,-1.71
02/04/2017 03:00,DUNWOD,61760,32.34,1.57,-10.16
02/04/2017 03:00,GENESE,61753,22.14,0.16,-1.37
02/04/2017 03:00,H Q,61844,19.91,-0.7,0.0
02/04/2017 03:00,HUD VL,61758,32.43,1.65,-10.17
02/04/2017 03:00,LONGIL,61762,34.98,2.43,-11.93
02/04/2017 03:00,MHK VL,61756,23.24,0.68,-1.95
02/04/2017 03:00,MILLWD,61759,32.52,1.65,-10.26
02/04/2017 03:00,N.Y.C.,61761,32.4,1.63,-10.16
02/04/2017 03:00,NORTH,61755,19.54,-1.07,0.0
02/04/2017 03:00,NPX,61845,33.77,1.24,-11.92
02/04/2017 03:00,O H,61846,22.02,-0.39,-1.8
02/04/2017 03:00,PJM,61847,26.81,0.47,-5.72
02/04/2017 03:00,WEST,61752,22.42,0.06,-1.74
02/04/2017 04:00,CAPITL,61757,35.85,1.36,-13.48
02/04/2017 04:00,CENTRL,61754,23.06,0.38,-1.68
02/04/2017 04:00,DUNWOD,61760,32.58,1.6,-9.99
02/04/2017 04:00,GENESE,61753,22.47,0.13,-1.34
02/04/2017 04:00,H Q,61844,20.29,-0.71,0.0
02/04/2017 04:00,HUD VL,61758,32.63,1.64,-9.99
02/04/2017 04:00,LONGIL,61762,35.2,2.48,-11.72
