Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
01/13/2017 02:00,DUNWOD,61760,19.53,1.1,-4.78
01/13/2017 02:00,GENESE,61753,14.19,0.0,-0.54
01/13/2017 02:00,H Q,61844,11.01,-0.52,2.11
01/13/2017 02:00,HUD VL,61758,19.48,1.09,-4.74
01/13/2017 02:00,LONGIL,61762,19.41,0.98,-4.78
01/13/2017 02:00,MHK VL,61756,14.78,0.38,-0.76
01/13/2017 02:00,MILLWD,61759,19.6,1.12,-4.84
01/13/2017 02:00,N.Y.C.,61761,19.64,1.21,-4.78
01/13/2017 02:00,NORTH,61755,12.77,-0.87,0.0
01/13/2017 02:00,NPX,61845,20.51,0.95,-5.91
01/13/2017 02:00,O H,61846,14.46,0.07,-0.75
01/13/2017 02:00,PJM,61847,16.78,0.53,-2.6
01/13/2017 02:00,WEST,61752,14.76,0.4,-0.72
01/13/2017 03:00,CAPITL,61757,21.46,0.9,-7.36
01/13/2017 03:00,CENTRL,61754,14.23,0.26,-0.76
01/13/2017 03:00,DUNWOD,61760,19.46,1.08,-5.17
01/13/2017 03:00,GENESE,61753,13.81,0.01,-0.59
01/13/2017 03:00,H Q,61844,11.06,-0.52,1.63
01/13/2017 03:00,HUD VL,61758,19.38,1.06,-5.12
01/13/2017 03:00,LONGIL,61762,19.47,1.1,-5.17
01/13/2017 03:00,MHK VL,61756,14.39,0.37,-0.82
01/13/2017 03:00,MILLWD,61759,19.52,1.08,-5.23
01/13/2017 03:00,N.Y.C.,61761,19.58,1.2,-5.17
01/13/2017 03:00,NORTH,61755,12.32,-0.88,0.0
01/13/2017 03:00,NPX,61845,20.52,0.92,-6.39
01/13/2017 03:00,O H,61846,14.08,0.07,-0.81
01/13/2017 03:00,PJM,61847,16.55,0.53,-2.82
01/13/2017 03:00,WEST,61752,14.35,0.37,-0.78
01/13/2017 04:00,CAPITL,61757,21.46,0.99,-6.14
01/13/2017 04:00,CENTRL,61754,15.27,0.3,-0.63
01/13/2017 04:00,DUNWOD,61760,19.81,1.16,-4.31
01/13/2017 04:00,GENESE,61753,14.86,0.03,-0.49
01/13/2017 04:00,H Q,61844,10.97,-0.56,2.8
01/13/2017 04:00,HUD VL,61758,19.73,1.12,-4.27
01/13/2017 04:00,LONGIL,61762,19.74,1.09,-4.31
01/13/2017 04:00,MHK VL,61756,15.43,0.42,-0.68
01/13/2017 04:00,MILLWD,61759,19.86,1.16,-4.36
01/13/2017 04:00,N.Y.C.,61761,19.93,1.28,-4.31
01/13/2017 04:00,NORTH,61755,13.39,-0.95,0.0
01/13/2017 04:00,NPX,61845,20.67,1.0,-5.33
01/13/2017 04:00,O H,61846,15.07,0.06,-0.67
01/13/2017 04:00,PJM,61847,17.23,0.54,-2.35
01/13/2017 04:00,WEST,61752,15.37,0.39,-0.65
01/13/2017 05:00,CAPITL,61757,23.4,1.24,-4.94
01/13/2017 05:00,CENTRL,61754,18.09,0.36,-0.51
01/13/2017 05:00,DUNWOD,61760,22.15,1.46,-3.47
01/13/2017 05:00,GENESE,61753,17.7,0.09,-0.4
01/13/2017 05:00,H Q,61844,12.73,-0.65,3.83
01/13/2017 05:00,HUD VL,61758,22.02,1.36,-3.44
01/13/2017 05:00,LONGIL,61762,22.69,2.0,-3.47
01/13/2017 05:00,MHK VL,61756,18.32,0.55,-0.55
01/13/2017 05:00,MILLWD,61759,22.18,1.45,-3.51
01/13/2017 05:00,N.Y.C.,61761,22.27,1.58,-3.47
01/13/2017 05:00,NORTH,61755,16.12,-1.1,0.0
01/13/2017 05:00,NPX,61845,22.78,1.27,-4.29
01/13/2017 05:00,O H,61846,16.89,-0.03,0.3
01/13/2017 05:00,PJM,61847,19.73,0.62,-1.89
01/13/2017 05:00,WEST,61752,18.12,0.38,-0.52
01/13/2017 06:00,CAPITL,61757,27.28,1.87,-0.18
01/13/2017 06:00,CENTRL,61754,25.86,0.6,-0.02
01/13/2017 06:00,DUNWOD,61760,27.76,2.4,-0.13
01/13/2017 06:00,GENESE,61753,25.4,0.15,-0.01
01/13/2017 06:00,H Q,61844,18.17,-0.98,6.08
01/13/2017 06:00,HUD VL,61758,27.61,2.25,-0.13
01/13/2017 06:00,LONGIL,61762,29.3,3.51,-0.56
01/13/2017 06:00,MHK VL,61756,26.16,0.91,-0.02
01/13/2017 06:00,MILLWD,61759,27.71,2.35,-0.13
01/13/2017 06:00,N.Y.C.,61761,27.94,2.58,-0.13
01/13/2017 06:00,NORTH,61755,23.57,-1.67,0.0
01/13/2017 06:00,NPX,61845,27.41,2.02,-0.16
01/13/2017 06:00,O H,61846,23.68,-0.18,1.38
01/13/2017 06:00,PJM,61847,26.29,0.98,-0.07
01/13/2017 06:00,WEST,61752,25.78,0.53,-0.02
01/13/2017 07:00,CAPITL,61757,30.84,1.75,0.0
01/13/2017 07:00,CENTRL,61754,29.85,0.76,0.0
01/13/2017 07:00,DUNWOD,61760,32.12,3.03,0.0
01/13/2017 07:00,GENESE,61753,29.32,0.23,0.0
01/13/2017 07:00,H Q,61844,25.87,-1.11,2.12
01/13/2017 07:00,HUD VL,61758,32.0,2.91,0.0
01/13/2017 07:00,LONGIL,61762,33.19,4.1,0.0
01/13/2017 07:00,MHK VL,61756,30.34,1.25,0.0
01/13/2017 07:00,MILLWD,61759,32.09,3.0,0.0
01/13/2017 07:00,N.Y.C.,61761,32.38,3.29,0.0
01/13/2017 07:00,NORTH,61755,27.35,-1.74,0.0
01/13/2017 07:00,NPX,61845,31.36,2.27,0.0
01/13/2017 07:00,O H,61846,27.63,-0.35,1.11
01/13/2017 07:00,PJM,61847,30.31,1.22,0.0
01/13/2017 07:00,WEST,61752,29.7,0.61,0.0
01/13/2017 08:00,CAPITL,61757,31.84,2.03,0.0
01/13/2017 08:00,CENTRL,61754,30.5,0.69,0.0
01/13/2017 08:00,DUNWOD,61760,33.21,3.4,0.0
01/13/2017 08:00,GENESE,61753,29.78,-0.03,0.0
01/13/2017 08:00,H Q,61844,26.51,-1.19,2.11
01/13/2017 08:00,HUD VL,61758,33.0,3.19,0.0
01/13/2017 08:00,LONGIL,61762,34.34,4.53,0.0
01/13/2017 08:00,MHK VL,61756,30.97,1.16,0.0
01/13/2017 08:00,MILLWD,61759,33.18,3.37,0.0
01/13/2017 08:00,N.Y.C.,61761,33.5,3.7,0.0
01/13/2017 08:00,NORTH,61755,27.75,-2.06,0.0
01/13/2017 08:00,NPX,61845,32.34,2.53,0.0
01/13/2017 08:00,O H,61846,25.75,-0.39,3.67
01/13/2017 08:00,PJM,61847,31.15,1.34,0.0
01/13/2017 08:00,WEST,61752,30.46,0.65,0.0
01/13/2017 09:00,CAPITL,61757,31.81,1.97,0.0
01/13/2017 09:00,CENTRL,61754,30.53,0.69,0.0
01/13/2017 09:00,DUNWOD,61760,33.24,3.4,0.0
01/13/2017 09:00,GENESE,61753,29.78,-0.06,0.0
01/13/2017 09:00,H Q,61844,26.54,-1.16,2.13
01/13/2017 09:00,HUD VL,61758,33.0,3.16,0.0
01/13/2017 09:00,LONGIL,61762,34.31,4.47,0.0
01/13/2017 09:00,MHK VL,61756,31.03,1.19,0.0
01/13/2017 09:00,MILLWD,61759,33.21,3.37,0.0
01/13/2017 09:00,N.Y.C.,61761,33.6,3.76,0.0
01/13/2017 09:00,NORTH,61755,27.96,-1.88,0.0
01/13/2017 09:00,NPX,61845,32.35,2.51,0.0
01/13/2017 09:00,O H,61846,27.07,-0.51,2.26
01/13/2017 09:00,PJM,61847,31.09,1.25,0.0
01/13/2017 09:00,WEST,61752,30.4,0.57,0.0
01/13/2017 10:00,CAPITL,61757,31.4,1.92,0.0
01/13/2017 10:00,CENTRL,61754,30.22,0.74,0.0
01/13/2017 10:00,DUNWOD,61760,32.85,3.36,0.0
01/13/2017 10:00,GENESE,61753,29.55,0.06,0.0
01/13/2017 10:00,H Q,61844,26.24,-1.18,2.07
01/13/2017 10:00,HUD VL,61758,32.61,3.12,0.0
01/13/2017 10:00,LONGIL,61762,35.17,4.27,-1.41
01/13/2017 10:00,MHK VL,61756,30.67,1.18,0.0
01/13/2017 10:00,MILLWD,61759,32.82,3.33,0.0
01/13/2017 10:00,N.Y.C.,61761,33.15,3.66,0.0
01/13/2017 10:00,NORTH,61755,27.57,-1.92,0.0
01/13/2017 10:00,NPX,61845,31.93,2.45,0.0
01/13/2017 10:00,O H,61846,26.9,-0.35,2.23
01/13/2017 10:00,PJM,61847,30.78,1.3,0.0
01/13/2017 10:00,WEST,61752,30.19,0.71,0.0
01/13/2017 11:00,CAPITL,61757,31.66,1.91,0.0
01/13/2017 11:00,CENTRL,61754,30.52,0.77,0.0
01/13/2017 11:00,DUNWOD,61760,32.99,3.24,0.0
01/13/2017 11:00,GENESE,61753,29.87,0.12,0.0
01/13/2017 11:00,H Q,61844,26.48,-1.13,2.14
01/13/2017 11:00,HUD VL,61758,32.75,3.0,0.0
01/13/2017 11:00,LONGIL,61762,35.33,4.2,-1.39
01/13/2017 11:00,MHK VL,61756,31.0,1.25,0.0
01/13/2017 11:00,MILLWD,61759,32.96,3.21,0.0
01/13/2017 11:00,N.Y.C.,61761,33.32,3.57,0.0
01/13/2017 11:00,NORTH,61755,28.06,-1.69,0.0
01/13/2017 11:00,NPX,61845,32.13,2.38,0.0
01/13/2017 11:00,O H,61846,26.95,-0.33,2.47
01/13/2017 11:00,PJM,61847,31.0,1.25,0.0
01/13/2017 11:00,WEST,61752,30.49,0.74,0.0
01/13/2017 12:00,CAPITL,61757,29.63,1.73,0.0
01/13/2017 12:00,CENTRL,61754,28.62,0.72,0.0
01/13/2017 12:00,DUNWOD,61760,31.02,3.12,0.0
01/13/2017 12:00,GENESE,61753,27.98,0.08,0.0
01/13/2017 12:00,H Q,61844,24.78,-1.12,2.0
01/13/2017 12:00,HUD VL,61758,30.8,2.9,0.0
01/13/2017 12:00,LONGIL,61762,33.66,4.02,-1.74
01/13/2017 12:00,MHK VL,61756,29.04,1.14,0.0
01/13/2017 12:00,MILLWD,61759,30.99,3.1,0.0
01/13/2017 12:00,N.Y.C.,61761,31.36,3.46,0.0
01/13/2017 12:00,NORTH,61755,26.14,-1.76,0.0
01/13/2017 12:00,NPX,61845,30.15,2.26,0.0
01/13/2017 12:00,O H,61846,25.55,-0.31,2.04
01/13/2017 12:00,PJM,61847,29.12,1.23,0.0
01/13/2017 12:00,WEST,61752,28.59,0.7,0.0
01/13/2017 13:00,CAPITL,61757,29.64,1.78,0.0
01/13/2017 13:00,CENTRL,61754,28.53,0.67,0.0
01/13/2017 13:00,DUNWOD,61760,30.95,3.09,0.0
01/13/2017 13:00,GENESE,61753,27.97,0.11,0.0
01/13/2017 13:00,H Q,61844,26.6,-1.09,0.17
01/13/2017 13:00,HUD VL,61758,30.75,2.9,0.0
01/13/2017 13:00,LONGIL,61762,33.6,3.98,-1.76
01/13/2017 13:00,MHK VL,61756,28.94,1.09,0.0
01/13/2017 13:00,MILLWD,61759,30.92,3.06,0.0
01/13/2017 13:00,N.Y.C.,61761,31.26,3.4,0.0
01/13/2017 13:00,NORTH,61755,26.16,-1.7,0.0
01/13/2017 13:00,NPX,61845,30.11,2.26,0.0
01/13/2017 13:00,O H,61846,25.55,-0.42,1.89
01/13/2017 13:00,PJM,61847,29.0,1.14,0.0
01/13/2017 13:00,WEST,61752,28.36,0.5,0.0
01/13/2017 14:00,CAPITL,61757,30.04,1.94,0.0
01/13/2017 14:00,CENTRL,61754,28.7,0.59,0.0
01/13/2017 14:00,DUNWOD,61760,31.22,3.12,0.0
01/13/2017 14:00,GENESE,61753,28.08,-0.03,0.0
01/13/2017 14:00,H Q,61844,26.89,-1.1,0.12
01/13/2017 14:00,HUD VL,61758,31.0,2.9,0.0
01/13/2017 14:00,LONGIL,61762,33.8,3.99,-1.71
01/13/2017 14:00,MHK VL,61756,29.17,1.07,0.0
01/13/2017 14:00,MILLWD,61759,31.17,3.06,0.0
01/13/2017 14:00,N.Y.C.,61761,31.51,3.4,0.0
01/13/2017 14:00,NORTH,61755,26.39,-1.72,0.0
01/13/2017 14:00,NPX,61845,30.44,2.33,0.0
01/13/2017 14:00,O H,61846,25.55,-0.59,1.96
01/13/2017 14:00,PJM,61847,29.17,1.07,0.0
01/13/2017 14:00,WEST,61752,28.44,0.34,0.0
01/13/2017 15:00,CAPITL,61757,30.34,1.98,0.0
01/13/2017 15:00,CENTRL,61754,28.95,0.6,0.0
01/13/2017 15:00,DUNWOD,61760,31.51,3.15,0.0
01/13/2017 15:00,GENESE,61753,28.3,-0.06,0.0
01/13/2017 15:00,H Q,61844,27.1,-1.11,0.15
01/13/2017 15:00,HUD VL,61758,31.28,2.92,0.0
01/13/2017 15:00,LONGIL,61762,34.04,4.03,-1.66
01/13/2017 15:00,MHK VL,61756,29.43,1.08,0.0
01/13/2017 15:00,MILLWD,61759,31.45,3.09,0.0
01/13/2017 15:00,N.Y.C.,61761,31.79,3.43,0.0
01/13/2017 15:00,NORTH,61755,26.63,-1.73,0.0
01/13/2017 15:00,NPX,61845,30.74,2.38,0.0
01/13/2017 15:00,O H,61846,26.55,-0.65,1.16
01/13/2017 15:00,PJM,61847,29.41,1.05,0.0
01/13/2017 15:00,WEST,61752,28.61,0.25,0.0
01/13/2017 16:00,CAPITL,61757,36.56,2.42,0.0
01/13/2017 16:00,CENTRL,61754,34.68,0.54,0.0
01/13/2017 16:00,DUNWOD,61760,37.99,3.86,0.0
01/13/2017 16:00,GENESE,61753,33.93,-0.2,0.0
01/13/2017 16:00,H Q,61844,28.5,-1.3,4.34
01/13/2017 16:00,HUD VL,61758,37.69,3.55,0.0
01/13/2017 16:00,LONGIL,61762,40.38,5.02,-1.23
01/13/2017 16:00,MHK VL,61756,35.47,1.33,0.0
01/13/2017 16:00,MILLWD,61759,37.96,3.82,0.0
01/13/2017 16:00,N.Y.C.,61761,38.33,4.2,0.0
01/13/2017 16:00,NORTH,61755,32.26,-1.88,0.0
01/13/2017 16:00,NPX,61845,37.04,2.9,0.0
01/13/2017 16:00,O H,61846,31.55,-1.26,1.32
01/13/2017 16:00,PJM,61847,35.09,0.95,0.0
01/13/2017 16:00,WEST,61752,33.93,-0.2,0.0
01/13/2017 17:00,CAPITL,61757,48.55,2.96,0.0
01/13/2017 17:00,CENTRL,61754,46.68,1.09,0.0
01/13/2017 17:00,DUNWOD,61760,50.28,4.7,0.0
01/13/2017 17:00,GENESE,61753,46.13,0.55,0.0
01/13/2017 17:00,H Q,61844,43.87,-1.64,0.08
01/13/2017 17:00,HUD VL,61758,50.14,4.56,0.0
01/13/2017 17:00,LONGIL,61762,51.84,6.25,-0.01
01/13/2017 17:00,MHK VL,61756,47.73,2.14,0.0
01/13/2017 17:00,MILLWD,61759,50.42,4.83,0.0
01/13/2017 17:00,N.Y.C.,61761,50.64,5.06,0.0
01/13/2017 17:00,NORTH,61755,43.53,-2.05,0.0
01/13/2017 17:00,NPX,61845,49.05,3.46,0.0
01/13/2017 17:00,O H,61846,40.35,-1.14,4.1
01/13/2017 17:00,PJM,61847,47.0,1.41,0.0
01/13/2017 17:00,WEST,61752,46.09,0.5,0.0
01/13/2017 18:00,CAPITL,61757,45.06,2.71,0.0
01/13/2017 18:00,CENTRL,61754,43.28,0.93,0.0
01/13/2017 18:00,DUNWOD,61760,46.75,4.4,0.0
01/13/2017 18:00,GENESE,61753,42.52,0.17,0.0
01/13/2017 18:00,H Q,61844,40.81,-1.48,0.05
01/13/2017 18:00,HUD VL,61758,46.5,4.15,0.0
01/13/2017 18:00,LONGIL,61762,48.2,5.85,-0.01
01/13/2017 18:00,MHK VL,61756,44.25,1.91,0.0
01/13/2017 18:00,MILLWD,61759,46.75,4.4,0.0
01/13/2017 18:00,N.Y.C.,61761,47.13,4.78,0.0
01/13/2017 18:00,NORTH,61755,40.61,-1.74,0.0
01/13/2017 18:00,NPX,61845,45.56,3.22,0.0
01/13/2017 18:00,O H,61846,36.93,-1.27,4.15
01/13/2017 18:00,PJM,61847,43.53,1.18,0.0
01/13/2017 18:00,WEST,61752,42.6,0.26,0.0
01/13/2017 19:00,CAPITL,61757,41.32,2.67,0.0
01/13/2017 19:00,CENTRL,61754,39.39,0.73,0.0
01/13/2017 19:00,DUNWOD,61760,42.68,4.02,0.0
01/13/2017 19:00,GENESE,61753,38.35,-0.31,0.0
01/13/2017 19:00,H Q,61844,37.3,-1.35,0.0
01/13/2017 19:00,HUD VL,61758,42.49,3.83,0.0
01/13/2017 19:00,LONGIL,61762,45.81,5.26,-1.89
01/13/2017 19:00,MHK VL,61756,40.28,1.62,0.0
01/13/2017 19:00,MILLWD,61759,42.72,4.06,0.0
01/13/2017 19:00,N.Y.C.,61761,42.99,4.33,0.0
01/13/2017 19:00,NORTH,61755,36.92,-1.74,0.0
01/13/2017 19:00,NPX,61845,41.68,3.02,0.0
01/13/2017 19:00,O H,61846,34.55,-1.27,2.83
01/13/2017 19:00,PJM,61847,39.74,1.08,0.0
01/13/2017 19:00,WEST,61752,38.74,0.08,0.0
01/13/2017 20:00,CAPITL,61757,37.25,2.31,0.0
01/13/2017 20:00,CENTRL,61754,35.71,0.77,0.0
01/13/2017 20:00,DUNWOD,61760,38.51,3.57,0.0
01/13/2017 20:00,GENESE,61753,34.94,0.0,0.0
01/13/2017 20:00,H Q,61844,33.69,-1.26,0.0
01/13/2017 20:00,HUD VL,61758,38.33,3.39,0.0
01/13/2017 20:00,LONGIL,61762,41.7,4.75,-2.0
01/13/2017 20:00,MHK VL,61756,36.45,1.5,0.0
01/13/2017 20:00,MILLWD,61759,38.54,3.6,0.0
01/13/2017 20:00,N.Y.C.,61761,38.86,3.91,0.0
01/13/2017 20:00,NORTH,61755,33.2,-1.75,0.0
01/13/2017 20:00,NPX,61845,37.57,2.62,0.0
01/13/2017 20:00,O H,61846,30.15,-0.87,3.92
01/13/2017 20:00,PJM,61847,36.06,1.12,0.0
01/13/2017 20:00,WEST,61752,35.26,0.31,0.0
01/13/2017 21:00,CAPITL,61757,35.12,2.21,0.0
01/13/2017 21:00,CENTRL,61754,33.5,0.59,0.0
01/13/2017 21:00,DUNWOD,61760,36.14,3.23,0.0
01/13/2017 21:00,GENESE,61753,32.88,-0.03,0.0
01/13/2017 21:00,H Q,61844,31.45,-1.15,0.31
01/13/2017 21:00,HUD VL,61758,36.0,3.09,0.0
01/13/2017 21:00,LONGIL,61762,38.75,4.28,-1.56
01/13/2017 21:00,MHK VL,61756,34.26,1.35,0.0
01/13/2017 21:00,MILLWD,61759,36.14,3.23,0.0
01/13/2017 21:00,N.Y.C.,61761,36.44,3.52,0.0
01/13/2017 21:00,NORTH,61755,31.4,-1.51,0.0
01/13/2017 21:00,NPX,61845,35.38,2.47,0.0
01/13/2017 21:00,O H,61846,27.89,-1.02,4.0
01/13/2017 21:00,PJM,61847,33.8,0.89,0.0
01/13/2017 21:00,WEST,61752,32.85,-0.07,0.0
01/13/2017 22:00,CAPITL,61757,31.35,1.97,0.0
01/13/2017 22:00,CENTRL,61754,29.83,0.44,0.0
01/13/2017 22:00,DUNWOD,61760,32.06,2.67,0.0
01/13/2017 22:00,GENESE,61753,29.3,-0.09,0.0
01/13/2017 22:00,H Q,61844,28.44,-0.94,0.0
01/13/2017 22:00,HUD VL,61758,32.0,2.61,0.0
01/13/2017 22:00,LONGIL,61762,47.03,3.55,-14.09
01/13/2017 22:00,MHK VL,61756,30.44,1.06,0.0
01/13/2017 22:00,MILLWD,61759,32.09,2.7,0.0
01/13/2017 22:00,N.Y.C.,61761,32.36,2.97,0.0
01/13/2017 22:00,NORTH,61755,28.18,-1.21,0.0
01/13/2017 22:00,NPX,61845,31.5,2.12,0.0
01/13/2017 22:00,O H,61846,25.37,-0.91,3.1
01/13/2017 22:00,PJM,61847,30.09,0.7,0.0
01/13/2017 22:00,WEST,61752,29.33,-0.06,0.0
01/13/2017 23:00,CAPITL,61757,27.85,1.4,0.0
01/13/2017 23:00,CENTRL,61754,27.11,0.66,0.0
01/13/2017 23:00,DUNWOD,61760,28.59,2.14,0.0
01/13/2017 23:00,GENESE,61753,27.0,0.56,0.0
01/13/2017 23:00,H Q,61844,25.55,-0.82,0.08
01/13/2017 23:00,HUD VL,61758,28.59,2.14,0.0
01/13/2017 23:00,LONGIL,61762,42.57,2.96,-13.16
01/13/2017 23:00,MHK VL,61756,27.51,1.06,0.0
01/13/2017 23:00,MILLWD,61759,28.56,2.12,0.0
01/13/2017 23:00,N.Y.C.,61761,28.8,2.35,0.0
01/13/2017 23:00,NORTH,61755,25.5,-0.95,0.0
01/13/2017 23:00,NPX,61845,28.06,1.61,0.0
01/13/2017 23:00,O H,61846,22.22,-0.03,4.2
01/13/2017 23:00,PJM,61847,27.35,0.9,0.0
01/13/2017 23:00,WEST,61752,27.19,0.74,0.0
01/05/2017 00:00,CAPITL,61757,39.51,1.41,-16.11
01/05/2017 00:00,CENTRL,61754,24.18,0.51,-1.69
01/05/2017 00:00,DUNWOD,61760,35.17,2.05,-11.13
01/05/2017 00:00,GENESE,61753,23.58,0.29,-1.3
01/05/2017 00:00,H Q,61844,20.3,-0.81,0.88
01/05/2017 00:00,HUD VL,61758,35.13,1.98,-11.16
01/05/2017 00:00,LONGIL,61762,37.46,2.99,-12.48
01/05/2017 00:00,MHK VL,61756,24.45,0.66,-1.8
01/05/2017 00:00,MILLWD,61759,35.39,2.07,-11.33
01/05/2017 00:00,N.Y.C.,61761,35.3,2.18,-11.13
01/05/2017 00:00,NORTH,61755,20.65,-1.34,0.0
01/05/2017 00:00,NPX,61845,37.6,1.6,-14.01
01/05/2017 00:00,O H,61846,23.84,0.09,-1.76
01/05/2017 00:00,PJM,61847,29.0,0.92,-6.09
01/05/2017 00:00,WEST,61752,24.39,0.68,-1.72
01/05/2017 01:00,CAPITL,61757,37.05,1.26,-17.45
01/05/2017 01:00,CENTRL,61754,20.86,0.42,-2.1
01/05/2017 01:00,DUNWOD,61760,32.98,1.78,-12.87
01/05/2017 01:00,GENESE,61753,20.27,0.31,-1.63
01/05/2017 01:00,H Q,61844,17.3,-0.72,0.32
01/05/2017 01:00,HUD VL,61758,32.97,1.72,-12.91
01/05/2017 01:00,LONGIL,61762,33.72,2.51,-12.88
01/05/2017 01:00,MHK VL,61756,21.3,0.53,-2.43
01/05/2017 01:00,MILLWD,61759,33.18,1.8,-13.04
01/05/2017 01:00,N.Y.C.,61761,33.08,1.87,-12.87
01/05/2017 01:00,NORTH,61755,17.11,-1.23,0.0
01/05/2017 01:00,NPX,61845,35.19,1.39,-15.46
01/05/2017 01:00,O H,61846,20.67,0.15,-2.19
01/05/2017 01:00,PJM,61847,26.4,0.86,-7.2
01/05/2017 01:00,WEST,61752,21.11,0.64,-2.13
01/05/2017 02:00,CAPITL,61757,34.25,1.17,-16.41
01/05/2017 02:00,CENTRL,61754,19.05,0.4,-1.98
01/05/2017 02:00,DUNWOD,61760,30.38,1.6,-12.1
01/05/2017 02:00,GENESE,61753,18.5,0.3,-1.53
01/05/2017 02:00,H Q,61844,15.6,-0.65,0.42
01/05/2017 02:00,HUD VL,61758,30.36,1.55,-12.14
01/05/2017 02:00,LONGIL,61762,30.97,2.18,-12.11
01/05/2017 02:00,MHK VL,61756,19.44,0.48,-2.29
01/05/2017 02:00,MILLWD,61759,30.57,1.63,-12.27
01/05/2017 02:00,N.Y.C.,61761,30.49,1.72,-12.11
01/05/2017 02:00,NORTH,61755,15.54,-1.13,0.0
01/05/2017 02:00,NPX,61845,32.48,1.27,-14.54
01/05/2017 02:00,O H,61846,18.91,0.18,-2.06
01/05/2017 02:00,PJM,61847,24.24,0.8,-6.77
01/05/2017 02:00,WEST,61752,19.29,0.62,-2.01
01/05/2017 03:00,CAPITL,61757,33.89,1.2,-15.52
01/05/2017 03:00,CENTRL,61754,19.45,0.41,-1.87
01/05/2017 03:00,DUNWOD,61760,30.26,1.65,-11.45
01/05/2017 03:00,GENESE,61753,18.92,0.31,-1.45
01/05/2017 03:00,H Q,61844,16.0,-0.67,0.5
01/05/2017 03:00,HUD VL,61758,30.24,1.6,-11.48
01/05/2017 03:00,LONGIL,61762,30.92,2.3,-11.45
01/05/2017 03:00,MHK VL,61756,19.81,0.48,-2.16
01/05/2017 03:00,MILLWD,61759,30.45,1.68,-11.6
01/05/2017 03:00,N.Y.C.,61761,30.38,1.77,-11.45
01/05/2017 03:00,NORTH,61755,16.0,-1.17,0.0
01/05/2017 03:00,NPX,61845,32.22,1.3,-13.75
01/05/2017 03:00,O H,61846,19.3,0.19,-1.95
01/05/2017 03:00,PJM,61847,24.39,0.82,-6.4
01/05/2017 03:00,WEST,61752,19.7,0.64,-1.9
01/05/2017 04:00,CAPITL,61757,35.92,1.2,-17.76
01/05/2017 04:00,CENTRL,61754,19.52,0.42,-2.14
01/05/2017 04:00,DUNWOD,61760,31.63,1.58,-13.1
01/05/2017 04:00,GENESE,61753,18.93,0.32,-1.65
01/05/2017 04:00,H Q,61844,15.9,-0.66,0.39
01/05/2017 04:00,HUD VL,61758,31.62,1.53,-13.14
01/05/2017 04:00,LONGIL,61762,32.32,2.26,-13.11
01/05/2017 04:00,MHK VL,61756,19.92,0.49,-2.48
01/05/2017 04:00,MILLWD,61759,31.84,1.61,-13.28
01/05/2017 04:00,N.Y.C.,61761,31.72,1.66,-13.1
01/05/2017 04:00,NORTH,61755,15.82,-1.14,0.0
01/05/2017 04:00,NPX,61845,34.0,1.31,-15.74
01/05/2017 04:00,O H,61846,19.37,0.19,-2.23
01/05/2017 04:00,PJM,61847,25.08,0.8,-7.33
