Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
11/24/2017 03:00,PJM,61847,14.03,0.42,-5.36
11/24/2017 03:00,WEST,61752,9.69,0.07,-1.37
11/24/2017 04:00,CAPITL,61757,19.85,0.52,-10.89
11/24/2017 04:00,CENTRL,61754,9.87,0.13,-1.3
11/24/2017 04:00,DUNWOD,61760,17.38,0.76,-8.17
11/24/2017 04:00,GENESE,61753,9.34,-0.12,-1.01
11/24/2017 04:00,H Q,61844,8.17,-0.28,0.0
11/24/2017 04:00,HUD VL,61758,17.35,0.74,-8.16
11/24/2017 04:00,LONGIL,61762,21.82,1.09,-12.28
11/24/2017 04:00,MHK VL,61756,10.01,0.15,-1.41
11/24/2017 04:00,MILLWD,61759,17.47,0.77,-8.25
11/24/2017 04:00,N.Y.C.,61761,17.46,0.84,-8.18
11/24/2017 04:00,NORTH,61755,8.06,-0.39,0.0
11/24/2017 04:00,NPX,61845,18.7,0.62,-9.64
11/24/2017 04:00,O H,61846,9.7,-0.13,-1.38
11/24/2017 04:00,PJM,61847,14.07,0.42,-5.2
11/24/2017 04:00,WEST,61752,9.85,0.08,-1.33
11/24/2017 05:00,CAPITL,61757,20.62,0.66,-9.38
11/24/2017 05:00,CENTRL,61754,11.87,0.16,-1.12
11/24/2017 05:00,DUNWOD,61760,18.58,0.95,-7.04
11/24/2017 05:00,GENESE,61753,11.28,-0.18,-0.87
11/24/2017 05:00,H Q,61844,10.25,-0.34,0.0
11/24/2017 05:00,HUD VL,61758,18.54,0.92,-7.03
11/24/2017 05:00,LONGIL,61762,23.05,1.31,-11.14
11/24/2017 05:00,MHK VL,61756,12.02,0.21,-1.22
11/24/2017 05:00,MILLWD,61759,18.66,0.96,-7.11
11/24/2017 05:00,N.Y.C.,61761,18.66,1.03,-7.04
11/24/2017 05:00,NORTH,61755,10.14,-0.44,0.0
11/24/2017 05:00,NPX,61845,19.65,0.76,-8.3
11/24/2017 05:00,O H,61846,11.57,-0.21,-1.19
11/24/2017 05:00,PJM,61847,15.57,0.51,-4.47
11/24/2017 05:00,WEST,61752,11.78,0.04,-1.15
11/24/2017 06:00,CAPITL,61757,25.84,1.02,-8.41
11/24/2017 06:00,CENTRL,61754,17.66,0.25,-1.0
11/24/2017 06:00,DUNWOD,61760,24.2,1.48,-6.31
11/24/2017 06:00,GENESE,61753,16.85,-0.35,-0.78
11/24/2017 06:00,H Q,61844,15.88,-0.53,0.0
11/24/2017 06:00,HUD VL,61758,24.14,1.43,-6.3
11/24/2017 06:00,LONGIL,61762,25.96,2.03,-7.52
11/24/2017 06:00,MHK VL,61756,17.87,0.38,-1.09
11/24/2017 06:00,MILLWD,61759,24.28,1.49,-6.38
11/24/2017 06:00,N.Y.C.,61761,24.3,1.58,-6.32
11/24/2017 06:00,NORTH,61755,15.73,-0.67,0.0
11/24/2017 06:00,NPX,61845,25.0,1.15,-7.44
11/24/2017 06:00,O H,61846,16.95,-0.53,-1.07
11/24/2017 06:00,PJM,61847,21.16,0.74,-4.01
11/24/2017 06:00,WEST,61752,17.3,-0.13,-1.03
11/24/2017 07:00,CAPITL,61757,27.76,1.04,-9.97
11/24/2017 07:00,CENTRL,61754,18.16,0.22,-1.19
11/24/2017 07:00,DUNWOD,61760,25.71,1.47,-7.48
11/24/2017 07:00,GENESE,61753,17.31,-0.37,-0.93
11/24/2017 07:00,H Q,61844,16.25,-0.5,0.0
11/24/2017 07:00,HUD VL,61758,25.56,1.34,-7.47
11/24/2017 07:00,LONGIL,61762,29.6,2.03,-10.82
11/24/2017 07:00,MHK VL,61756,18.39,0.35,-1.29
11/24/2017 07:00,MILLWD,61759,25.78,1.47,-7.56
11/24/2017 07:00,N.Y.C.,61761,25.85,1.61,-7.49
11/24/2017 07:00,NORTH,61755,16.11,-0.64,0.0
11/24/2017 07:00,NPX,61845,26.76,1.19,-8.82
11/24/2017 07:00,O H,61846,17.38,-0.64,-1.26
11/24/2017 07:00,PJM,61847,22.16,0.65,-4.76
11/24/2017 07:00,WEST,61752,17.78,-0.18,-1.22
11/24/2017 08:00,CAPITL,61757,28.33,1.4,-6.37
11/24/2017 08:00,CENTRL,61754,21.47,0.14,-0.76
11/24/2017 08:00,DUNWOD,61760,27.27,1.93,-4.78
11/24/2017 08:00,GENESE,61753,20.43,-0.72,-0.59
11/24/2017 08:00,H Q,61844,19.9,-0.66,0.0
11/24/2017 08:00,HUD VL,61758,27.12,1.79,-4.77
11/24/2017 08:00,LONGIL,61762,33.82,2.63,-10.63
11/24/2017 08:00,MHK VL,61756,21.8,0.41,-0.83
11/24/2017 08:00,MILLWD,61759,27.34,1.95,-4.83
11/24/2017 08:00,N.Y.C.,61761,27.46,2.12,-4.78
11/24/2017 08:00,NORTH,61755,19.66,-0.9,0.0
11/24/2017 08:00,NPX,61845,27.78,1.58,-5.64
11/24/2017 08:00,O H,61846,20.2,-1.17,-0.81
11/24/2017 08:00,PJM,61847,24.32,0.72,-3.04
11/24/2017 08:00,WEST,61752,20.64,-0.7,-0.78
11/24/2017 09:00,CAPITL,61757,32.57,1.3,-12.1
11/24/2017 09:00,CENTRL,61754,20.75,0.14,-1.44
11/24/2017 09:00,DUNWOD,61760,30.09,1.84,-9.08
11/24/2017 09:00,GENESE,61753,19.64,-0.65,-1.13
11/24/2017 09:00,H Q,61844,18.56,-0.61,0.0
11/24/2017 09:00,HUD VL,61758,29.9,1.67,-9.06
11/24/2017 09:00,LONGIL,61762,39.0,2.47,-17.36
11/24/2017 09:00,MHK VL,61756,21.08,0.35,-1.57
11/24/2017 09:00,MILLWD,61759,30.18,1.84,-9.17
11/24/2017 09:00,N.Y.C.,61761,30.28,2.03,-9.08
11/24/2017 09:00,NORTH,61755,18.31,-0.86,0.0
11/24/2017 09:00,NPX,61845,31.35,1.48,-10.7
11/24/2017 09:00,O H,61846,19.71,-1.0,-1.53
11/24/2017 09:00,PJM,61847,25.65,0.71,-5.77
11/24/2017 09:00,WEST,61752,20.13,-0.52,-1.48
11/24/2017 10:00,CAPITL,61757,29.95,1.32,-7.96
11/24/2017 10:00,CENTRL,61754,21.76,0.15,-0.95
11/24/2017 10:00,DUNWOD,61760,28.74,2.11,-5.97
11/24/2017 10:00,GENESE,61753,20.64,-0.76,-0.74
11/24/2017 10:00,H Q,61844,20.0,-0.66,0.0
11/24/2017 10:00,HUD VL,61758,28.54,1.92,-5.96
11/24/2017 10:00,LONGIL,61762,36.93,2.71,-13.56
11/24/2017 10:00,MHK VL,61756,22.05,0.41,-0.97
11/24/2017 10:00,MILLWD,61759,28.78,2.09,-6.03
11/24/2017 10:00,N.Y.C.,61761,28.95,2.31,-5.97
11/24/2017 10:00,NORTH,61755,19.73,-0.93,0.0
11/24/2017 10:00,NPX,61845,29.3,1.63,-7.01
11/24/2017 10:00,O H,61846,20.49,-1.18,-1.01
11/24/2017 10:00,PJM,61847,25.28,0.83,-3.79
11/24/2017 10:00,WEST,61752,20.97,-0.66,-0.97
11/24/2017 11:00,CAPITL,61757,29.93,1.18,-9.97
11/24/2017 11:00,CENTRL,61754,20.08,0.11,-1.19
11/24/2017 11:00,DUNWOD,61760,28.18,1.93,-7.47
11/24/2017 11:00,GENESE,61753,19.01,-0.69,-0.93
11/24/2017 11:00,H Q,61844,18.17,-0.6,0.0
11/24/2017 11:00,HUD VL,61758,28.0,1.76,-7.46
11/24/2017 11:00,LONGIL,61762,35.68,2.48,-14.43
11/24/2017 11:00,MHK VL,61756,20.33,0.34,-1.22
11/24/2017 11:00,MILLWD,61759,28.24,1.92,-7.56
11/24/2017 11:00,N.Y.C.,61761,28.41,2.14,-7.5
11/24/2017 11:00,NORTH,61755,17.93,-0.84,0.0
11/24/2017 11:00,NPX,61845,29.03,1.48,-8.78
11/24/2017 11:00,O H,61846,18.94,-1.09,-1.26
11/24/2017 11:00,PJM,61847,24.28,0.75,-4.75
11/24/2017 11:00,WEST,61752,19.35,-0.64,-1.22
11/24/2017 12:00,CAPITL,61757,27.1,1.1,-8.32
11/24/2017 12:00,CENTRL,61754,18.78,0.11,-0.99
11/24/2017 12:00,DUNWOD,61760,25.74,1.82,-6.24
11/24/2017 12:00,GENESE,61753,17.78,-0.67,-0.78
11/24/2017 12:00,H Q,61844,17.11,-0.57,0.0
11/24/2017 12:00,HUD VL,61758,25.55,1.64,-6.23
11/24/2017 12:00,LONGIL,61762,31.33,2.26,-11.38
11/24/2017 12:00,MHK VL,61756,19.03,0.34,-1.01
11/24/2017 12:00,MILLWD,61759,25.77,1.79,-6.3
11/24/2017 12:00,N.Y.C.,61761,29.26,2.01,-9.56
11/24/2017 12:00,NORTH,61755,16.85,-0.83,0.0
11/24/2017 12:00,NPX,61845,26.42,1.42,-7.32
11/24/2017 12:00,O H,61846,17.74,-0.99,-1.05
11/24/2017 12:00,PJM,61847,22.85,0.73,-4.44
11/24/2017 12:00,WEST,61752,18.08,-0.62,-1.02
11/24/2017 13:00,CAPITL,61757,26.96,1.11,-7.96
11/24/2017 13:00,CENTRL,61754,18.97,0.13,-0.95
11/24/2017 13:00,DUNWOD,61760,25.72,1.86,-5.97
11/24/2017 13:00,GENESE,61753,17.95,-0.68,-0.74
11/24/2017 13:00,H Q,61844,17.32,-0.57,0.0
11/24/2017 13:00,HUD VL,61758,25.51,1.66,-5.96
11/24/2017 13:00,LONGIL,61762,29.81,2.32,-9.59
11/24/2017 13:00,MHK VL,61756,19.18,0.32,-0.97
11/24/2017 13:00,MILLWD,61759,25.75,1.83,-6.03
11/24/2017 13:00,N.Y.C.,61761,25.94,2.06,-5.99
11/24/2017 13:00,NORTH,61755,17.05,-0.84,0.0
11/24/2017 13:00,NPX,61845,26.33,1.43,-7.01
11/24/2017 13:00,O H,61846,17.93,-0.97,-1.01
11/24/2017 13:00,PJM,61847,22.47,0.79,-3.8
11/24/2017 13:00,WEST,61752,18.27,-0.59,-0.97
11/24/2017 14:00,CAPITL,61757,25.73,1.0,-8.54
11/24/2017 14:00,CENTRL,61754,17.31,0.1,-1.02
11/24/2017 14:00,DUNWOD,61760,24.27,1.68,-6.4
11/24/2017 14:00,GENESE,61753,16.37,-0.62,-0.8
11/24/2017 14:00,H Q,61844,15.69,-0.5,0.0
11/24/2017 14:00,HUD VL,61758,24.07,1.49,-6.39
11/24/2017 14:00,LONGIL,61762,27.83,2.07,-9.56
11/24/2017 14:00,MHK VL,61756,17.51,0.27,-1.04
11/24/2017 14:00,MILLWD,61759,24.31,1.65,-6.47
11/24/2017 14:00,N.Y.C.,61761,24.47,1.86,-6.42
11/24/2017 14:00,NORTH,61755,15.45,-0.74,0.0
11/24/2017 14:00,NPX,61845,25.0,1.3,-7.51
11/24/2017 14:00,O H,61846,16.4,-0.87,-1.08
11/24/2017 14:00,PJM,61847,20.96,0.7,-4.07
11/24/2017 14:00,WEST,61752,16.73,-0.5,-1.05
11/24/2017 15:00,CAPITL,61757,24.46,1.0,-7.14
11/24/2017 15:00,CENTRL,61754,17.3,0.12,-0.85
11/24/2017 15:00,DUNWOD,61760,23.39,1.71,-5.35
11/24/2017 15:00,GENESE,61753,16.42,-0.57,-0.66
11/24/2017 15:00,H Q,61844,15.81,-0.52,0.0
11/24/2017 15:00,HUD VL,61758,23.22,1.55,-5.34
11/24/2017 15:00,LONGIL,61762,30.08,2.11,-11.64
11/24/2017 15:00,MHK VL,61756,17.44,0.25,-0.87
11/24/2017 15:00,MILLWD,61759,23.43,1.7,-5.41
11/24/2017 15:00,N.Y.C.,61761,23.56,1.88,-5.35
11/24/2017 15:00,NORTH,61755,15.56,-0.77,0.0
11/24/2017 15:00,NPX,61845,23.95,1.34,-6.28
11/24/2017 15:00,O H,61846,16.38,-0.85,-0.9
11/24/2017 15:00,PJM,61847,20.45,0.72,-3.4
11/24/2017 15:00,WEST,61752,16.73,-0.47,-0.87
11/24/2017 16:00,CAPITL,61757,30.91,1.18,-10.94
11/24/2017 16:00,CENTRL,61754,20.25,0.15,-1.31
11/24/2017 16:00,DUNWOD,61760,28.96,1.97,-8.2
11/24/2017 16:00,GENESE,61753,19.21,-0.6,-1.02
11/24/2017 16:00,H Q,61844,18.17,-0.62,0.0
11/24/2017 16:00,HUD VL,61758,28.8,1.82,-8.19
11/24/2017 16:00,LONGIL,61762,36.61,2.44,-15.37
11/24/2017 16:00,MHK VL,61756,20.42,0.3,-1.33
11/24/2017 16:00,MILLWD,61759,29.05,1.97,-8.29
11/24/2017 16:00,N.Y.C.,61761,29.15,2.16,-8.2
11/24/2017 16:00,NORTH,61755,17.89,-0.9,0.0
11/24/2017 16:00,NPX,61845,29.96,1.54,-9.62
11/24/2017 16:00,O H,61846,19.12,-1.05,-1.38
11/24/2017 16:00,PJM,61847,24.79,0.79,-5.21
11/24/2017 16:00,WEST,61752,19.53,-0.6,-1.34
11/24/2017 17:00,CAPITL,61757,37.27,1.49,-13.22
11/24/2017 17:00,CENTRL,61754,24.43,0.29,-1.58
11/24/2017 17:00,DUNWOD,61760,34.86,2.39,-9.91
11/24/2017 17:00,GENESE,61753,23.27,-0.52,-1.23
11/24/2017 17:00,H Q,61844,21.65,-0.79,0.12
11/24/2017 17:00,HUD VL,61758,34.73,2.28,-9.9
11/24/2017 17:00,LONGIL,61762,42.68,2.98,-17.14
11/24/2017 17:00,MHK VL,61756,24.58,0.41,-1.61
11/24/2017 17:00,MILLWD,61759,34.99,2.42,-10.02
11/24/2017 17:00,N.Y.C.,61761,35.07,2.59,-9.92
11/24/2017 17:00,NORTH,61755,21.32,-1.24,0.0
11/24/2017 17:00,NPX,61845,35.95,1.87,-11.52
11/24/2017 17:00,O H,61846,23.01,-1.1,-1.56
11/24/2017 17:00,PJM,61847,29.78,1.04,-6.18
11/24/2017 17:00,WEST,61752,23.64,-0.54,-1.62
11/24/2017 18:00,CAPITL,61757,32.51,1.4,-9.23
11/24/2017 18:00,CENTRL,61754,23.33,0.35,-1.1
11/24/2017 18:00,DUNWOD,61760,31.18,2.39,-6.91
11/24/2017 18:00,GENESE,61753,22.32,-0.42,-0.86
11/24/2017 18:00,H Q,61844,21.19,-0.81,-0.12
11/24/2017 18:00,HUD VL,61758,31.04,2.25,-6.91
11/24/2017 18:00,LONGIL,61762,38.64,2.95,-13.8
11/24/2017 18:00,MHK VL,61756,23.33,0.33,-1.13
11/24/2017 18:00,MILLWD,61759,31.26,2.39,-6.99
11/24/2017 18:00,N.Y.C.,61761,31.38,2.58,-6.92
11/24/2017 18:00,NORTH,61755,20.52,-1.36,0.0
11/24/2017 18:00,NPX,61845,32.0,1.88,-8.24
11/24/2017 18:00,O H,61846,22.4,-0.77,-1.29
11/24/2017 18:00,PJM,61847,27.58,1.18,-4.51
11/24/2017 18:00,WEST,61752,22.81,-0.2,-1.13
11/24/2017 19:00,CAPITL,61757,33.68,1.21,-13.32
11/24/2017 19:00,CENTRL,61754,20.99,0.25,-1.59
11/24/2017 19:00,DUNWOD,61760,31.18,2.05,-9.98
11/24/2017 19:00,GENESE,61753,19.97,-0.42,-1.24
11/24/2017 19:00,H Q,61844,18.46,-0.69,0.0
11/24/2017 19:00,HUD VL,61758,31.05,1.93,-9.97
11/24/2017 19:00,LONGIL,61762,37.06,2.55,-15.36
11/24/2017 19:00,MHK VL,61756,21.1,0.33,-1.62
11/24/2017 19:00,MILLWD,61759,31.31,2.07,-10.09
11/24/2017 19:00,N.Y.C.,61761,31.36,2.22,-9.99
11/24/2017 19:00,NORTH,61755,18.0,-1.15,0.0
11/24/2017 19:00,NPX,61845,32.48,1.61,-11.72
11/24/2017 19:00,O H,61846,19.99,-0.84,-1.69
11/24/2017 19:00,PJM,61847,26.43,0.94,-6.35
11/24/2017 19:00,WEST,61752,20.41,-0.36,-1.63
11/24/2017 20:00,CAPITL,61757,31.06,1.12,-12.11
11/24/2017 20:00,CENTRL,61754,19.55,0.27,-1.45
11/24/2017 20:00,DUNWOD,61760,28.87,1.96,-9.07
11/24/2017 20:00,GENESE,61753,18.61,-0.36,-1.13
11/24/2017 20:00,H Q,61844,17.16,-0.68,0.0
11/24/2017 20:00,HUD VL,61758,28.73,1.84,-9.06
11/24/2017 20:00,LONGIL,61762,36.37,2.43,-16.11
11/24/2017 20:00,MHK VL,61756,19.58,0.27,-1.48
11/24/2017 20:00,MILLWD,61759,28.97,1.96,-9.17
11/24/2017 20:00,N.Y.C.,61761,29.05,2.14,-9.08
11/24/2017 20:00,NORTH,61755,16.57,-1.27,0.0
11/24/2017 20:00,NPX,61845,29.99,1.5,-10.65
11/24/2017 20:00,O H,61846,18.76,-0.61,-1.53
11/24/2017 20:00,PJM,61847,24.58,0.98,-5.77
11/24/2017 20:00,WEST,61752,19.17,-0.14,-1.48
11/24/2017 21:00,CAPITL,61757,29.99,0.97,-13.68
11/24/2017 21:00,CENTRL,61754,17.24,0.26,-1.64
11/24/2017 21:00,DUNWOD,61760,27.31,1.72,-10.25
11/24/2017 21:00,GENESE,61753,16.34,-0.28,-1.27
11/24/2017 21:00,H Q,61844,14.74,-0.6,0.0
11/24/2017 21:00,HUD VL,61758,27.18,1.6,-10.24
11/24/2017 21:00,LONGIL,61762,35.87,2.12,-18.41
11/24/2017 21:00,MHK VL,61756,17.24,0.23,-1.67
11/24/2017 21:00,MILLWD,61759,27.41,1.7,-10.36
11/24/2017 21:00,N.Y.C.,61761,27.5,1.89,-10.27
11/24/2017 21:00,NORTH,61755,14.21,-1.14,0.0
11/24/2017 21:00,NPX,61845,28.68,1.3,-12.04
11/24/2017 21:00,O H,61846,16.67,-0.4,-1.73
11/24/2017 21:00,PJM,61847,22.77,0.9,-6.52
11/24/2017 21:00,WEST,61752,17.0,-0.02,-1.67
11/24/2017 22:00,CAPITL,61757,24.73,0.83,-10.68
11/24/2017 22:00,CENTRL,61754,14.7,0.21,-1.27
11/24/2017 22:00,DUNWOD,61760,22.67,1.44,-8.02
11/24/2017 22:00,GENESE,61753,13.98,-0.22,-0.99
11/24/2017 22:00,H Q,61844,12.71,-0.5,0.0
11/24/2017 22:00,HUD VL,61758,22.54,1.32,-8.01
11/24/2017 22:00,LONGIL,61762,27.74,1.86,-12.66
11/24/2017 22:00,MHK VL,61756,14.77,0.17,-1.38
11/24/2017 22:00,MILLWD,61759,22.73,1.41,-8.1
11/24/2017 22:00,N.Y.C.,61761,22.83,1.58,-8.03
11/24/2017 22:00,NORTH,61755,12.29,-0.93,0.0
11/24/2017 22:00,NPX,61845,23.79,1.12,-9.45
11/24/2017 22:00,O H,61846,14.33,-0.24,-1.35
11/24/2017 22:00,PJM,61847,19.09,0.78,-5.1
11/24/2017 22:00,WEST,61752,14.57,0.05,-1.3
11/24/2017 23:00,CAPITL,61757,27.69,0.45,-19.64
11/24/2017 23:00,CENTRL,61754,10.09,0.15,-2.34
11/24/2017 23:00,DUNWOD,61760,23.06,0.72,-14.74
11/24/2017 23:00,GENESE,61753,9.41,-0.02,-1.83
11/24/2017 23:00,H Q,61844,7.34,-0.26,0.0
11/24/2017 23:00,HUD VL,61758,23.0,0.68,-14.72
11/24/2017 23:00,LONGIL,61762,23.46,0.97,-14.89
11/24/2017 23:00,MHK VL,61756,10.26,0.11,-2.54
11/24/2017 23:00,MILLWD,61759,23.2,0.71,-14.89
11/24/2017 23:00,N.Y.C.,61761,23.17,0.82,-14.75
11/24/2017 23:00,NORTH,61755,7.19,-0.41,0.0
11/24/2017 23:00,NPX,61845,25.55,0.57,-17.38
11/24/2017 23:00,O H,61846,10.05,-0.04,-2.49
11/24/2017 23:00,PJM,61847,17.4,0.43,-9.37
11/24/2017 23:00,WEST,61752,10.13,0.14,-2.4
11/19/2017 00:00,CAPITL,61757,20.42,0.37,-14.25
11/19/2017 00:00,CENTRL,61754,7.49,0.05,-1.64
11/19/2017 00:00,DUNWOD,61760,17.15,0.54,-10.81
11/19/2017 00:00,GENESE,61753,7.0,-0.09,-1.3
11/19/2017 00:00,H Q,61844,5.64,-0.16,0.0
11/19/2017 00:00,HUD VL,61758,16.04,0.5,-9.74
11/19/2017 00:00,LONGIL,61762,37.44,0.77,-30.88
11/19/2017 00:00,MHK VL,61756,7.6,0.1,-1.7
11/19/2017 00:00,MILLWD,61759,16.92,0.55,-10.57
11/19/2017 00:00,N.Y.C.,61761,27.76,0.61,-21.35
11/19/2017 00:00,NORTH,61755,5.56,-0.24,0.0
11/19/2017 00:00,NPX,61845,19.02,0.43,-12.79
11/19/2017 00:00,O H,61846,7.48,-0.09,-1.77
11/19/2017 00:00,PJM,61847,13.58,0.31,-7.47
11/19/2017 00:00,WEST,61752,7.51,0.01,-1.7
11/19/2017 01:00,CAPITL,61757,17.47,0.34,-11.75
11/19/2017 01:00,CENTRL,61754,6.74,0.02,-1.35
11/19/2017 01:00,DUNWOD,61760,14.77,0.48,-8.91
11/19/2017 01:00,GENESE,61753,6.31,-0.13,-1.07
11/19/2017 01:00,H Q,61844,5.24,-0.13,0.0
11/19/2017 01:00,HUD VL,61758,13.84,0.45,-8.02
11/19/2017 01:00,LONGIL,61762,27.12,0.71,-21.04
11/19/2017 01:00,MHK VL,61756,6.86,0.09,-1.4
11/19/2017 01:00,MILLWD,61759,14.59,0.5,-8.72
11/19/2017 01:00,N.Y.C.,61761,23.53,0.55,-17.6
11/19/2017 01:00,NORTH,61755,5.16,-0.21,0.0
11/19/2017 01:00,NPX,61845,16.32,0.4,-10.55
11/19/2017 01:00,O H,61846,6.69,-0.14,-1.46
11/19/2017 01:00,PJM,61847,11.8,0.26,-6.16
11/19/2017 01:00,WEST,61752,6.72,-0.05,-1.4
11/19/2017 02:00,CAPITL,61757,17.2,0.32,-11.55
11/19/2017 02:00,CENTRL,61754,6.69,0.01,-1.35
11/19/2017 02:00,DUNWOD,61760,14.42,0.47,-8.62
11/19/2017 02:00,GENESE,61753,6.24,-0.15,-1.07
11/19/2017 02:00,H Q,61844,5.2,-0.13,0.0
11/19/2017 02:00,HUD VL,61758,14.39,0.45,-8.62
11/19/2017 02:00,LONGIL,61762,21.62,0.68,-15.62
11/19/2017 02:00,MHK VL,61756,6.79,0.06,-1.4
11/19/2017 02:00,MILLWD,61759,14.52,0.49,-8.71
11/19/2017 02:00,N.Y.C.,61761,14.47,0.52,-8.63
11/19/2017 02:00,NORTH,61755,5.12,-0.21,0.0
11/19/2017 02:00,NPX,61845,16.0,0.38,-10.29
11/19/2017 02:00,O H,61846,6.63,-0.15,-1.46
11/19/2017 02:00,PJM,61847,11.06,0.23,-5.5
11/19/2017 02:00,WEST,61752,6.65,-0.07,-1.4
11/19/2017 03:00,CAPITL,61757,16.36,0.31,-10.68
11/19/2017 03:00,CENTRL,61754,6.63,0.01,-1.25
11/19/2017 03:00,DUNWOD,61760,13.83,0.49,-7.97
11/19/2017 03:00,GENESE,61753,6.2,-0.16,-0.99
11/19/2017 03:00,H Q,61844,5.24,-0.13,0.0
11/19/2017 03:00,HUD VL,61758,13.82,0.47,-7.97
11/19/2017 03:00,LONGIL,61762,18.97,0.7,-12.9
11/19/2017 03:00,MHK VL,61756,6.74,0.08,-1.29
11/19/2017 03:00,MILLWD,61759,13.94,0.51,-8.05
11/19/2017 03:00,N.Y.C.,61761,13.89,0.54,-7.98
11/19/2017 03:00,NORTH,61755,5.16,-0.21,0.0
11/19/2017 03:00,NPX,61845,15.28,0.39,-9.52
11/19/2017 03:00,O H,61846,6.56,-0.16,-1.35
11/19/2017 03:00,PJM,61847,10.7,0.24,-5.08
11/19/2017 03:00,WEST,61752,6.59,-0.08,-1.3
11/19/2017 04:00,CAPITL,61757,16.43,0.31,-10.74
11/19/2017 04:00,CENTRL,61754,6.66,0.02,-1.25
11/19/2017 04:00,DUNWOD,61760,13.88,0.49,-8.01
11/19/2017 04:00,GENESE,61753,6.24,-0.13,-0.99
11/19/2017 04:00,H Q,61844,5.24,-0.14,0.0
11/19/2017 04:00,HUD VL,61758,13.86,0.47,-8.01
