Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-08 00:00:00,56.61,0.0,0.0
2017-01-08 01:00:00,54.96,0.0,0.0
2017-01-08 02:00:00,53.75,0.0,0.0
2017-01-08 03:00:00,49.91,117.647058823529,100.0
2017-01-08 04:00:00,49.92,0.0,100.0
2017-01-08 05:00:00,49.46,117.647058823529,200.0
2017-01-08 06:00:00,53.84,0.0,200.0
2017-01-08 07:00:00,55.92,0.0,200.0
2017-01-08 08:00:00,63.16,0.0,200.0
2017-01-08 09:00:00,73.77,0.0,200.0
2017-01-08 10:00:00,72.13,0.0,200.0
2017-01-08 11:00:00,70.56,0.0,200.0
2017-01-08 12:00:00,68.56,0.0,200.0
2017-01-08 13:00:00,65.21,0.0,200.0
2017-01-08 14:00:00,63.39,0.0,200.0
2017-01-08 15:00:00,64.9,0.0,200.0
2017-01-08 16:00:00,80.49,0.0,200.0
2017-01-08 17:00:00,103.3,-117.647058823529,100.0
2017-01-08 18:00:00,97.13,-117.647058823529,0.0
2017-01-08 19:00:00,94.28,0.0,0.0
2017-01-08 20:00:00,88.0,0.0,0.0
2017-01-08 21:00:00,79.61,0.0,0.0
2017-01-08 22:00:00,77.0,0.0,0.0
2017-01-08 23:00:00,63.55,0.0,0.0
