Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-20 00:00:00,28.53,0.0,0.0
2017-01-20 01:00:00,26.83,0.0,0.0
2017-01-20 02:00:00,25.31,117.647058823529,100.0
2017-01-20 03:00:00,25.37,117.647058823529,200.0
2017-01-20 04:00:00,26.28,0.0,200.0
2017-01-20 05:00:00,28.52,0.0,200.0
2017-01-20 06:00:00,33.18,0.0,200.0
2017-01-20 07:00:00,39.01,0.0,200.0
2017-01-20 08:00:00,38.73,0.0,200.0
2017-01-20 09:00:00,37.76,0.0,200.0
2017-01-20 10:00:00,36.65,0.0,200.0
2017-01-20 11:00:00,35.38,0.0,200.0
2017-01-20 12:00:00,33.11,0.0,200.0
2017-01-20 13:00:00,32.52,0.0,200.0
2017-01-20 14:00:00,31.68,0.0,200.0
2017-01-20 15:00:00,32.17,0.0,200.0
2017-01-20 16:00:00,36.41,0.0,200.0
2017-01-20 17:00:00,47.39,-117.647058823529,100.0
2017-01-20 18:00:00,45.17,-117.647058823529,0.0
2017-01-20 19:00:00,41.05,0.0,0.0
2017-01-20 20:00:00,34.24,0.0,0.0
2017-01-20 21:00:00,31.47,0.0,0.0
2017-01-20 22:00:00,29.19,0.0,0.0
2017-01-20 23:00:00,27.6,0.0,0.0
