Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-23 00:00:00,27.6,0.0,0.0
2017-01-23 01:00:00,26.73,0.0,0.0
2017-01-23 02:00:00,24.7,117.647058823529,100.0
2017-01-23 03:00:00,24.99,117.647058823529,200.0
2017-01-23 04:00:00,26.11,0.0,200.0
2017-01-23 05:00:00,26.02,0.0,200.0
2017-01-23 06:00:00,29.86,0.0,200.0
2017-01-23 07:00:00,35.9,0.0,200.0
2017-01-23 08:00:00,34.4,0.0,200.0
2017-01-23 09:00:00,37.23,0.0,200.0
2017-01-23 10:00:00,36.61,0.0,200.0
2017-01-23 11:00:00,39.42,0.0,200.0
2017-01-23 12:00:00,37.99,0.0,200.0
2017-01-23 13:00:00,36.86,0.0,200.0
2017-01-23 14:00:00,35.29,0.0,200.0
2017-01-23 15:00:00,35.05,0.0,200.0
2017-01-23 16:00:00,41.03,0.0,200.0
2017-01-23 17:00:00,50.02,-117.647058823529,100.0
2017-01-23 18:00:00,46.96,-117.647058823529,0.0
2017-01-23 19:00:00,41.36,0.0,0.0
2017-01-23 20:00:00,36.94,0.0,0.0
2017-01-23 21:00:00,32.47,0.0,0.0
2017-01-23 22:00:00,30.27,0.0,0.0
2017-01-23 23:00:00,26.55,0.0,0.0
