Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-16 00:00:00,31.21,0.0,0.0
2017-01-16 01:00:00,29.98,0.0,0.0
2017-01-16 02:00:00,28.99,0.0,0.0
2017-01-16 03:00:00,27.72,117.647058823529,100.0
2017-01-16 04:00:00,28.47,117.647058823529,200.0
2017-01-16 05:00:00,31.36,0.0,200.0
2017-01-16 06:00:00,36.84,0.0,200.0
2017-01-16 07:00:00,37.65,0.0,200.0
2017-01-16 08:00:00,41.41,0.0,200.0
2017-01-16 09:00:00,44.89,0.0,200.0
2017-01-16 10:00:00,43.88,0.0,200.0
2017-01-16 11:00:00,41.19,0.0,200.0
2017-01-16 12:00:00,39.42,0.0,200.0
2017-01-16 13:00:00,38.13,0.0,200.0
2017-01-16 14:00:00,36.86,0.0,200.0
2017-01-16 15:00:00,35.6,0.0,200.0
2017-01-16 16:00:00,42.83,0.0,200.0
2017-01-16 17:00:00,55.45,-117.647058823529,100.0
2017-01-16 18:00:00,51.79,-117.647058823529,0.0
2017-01-16 19:00:00,47.96,0.0,0.0
2017-01-16 20:00:00,42.11,0.0,0.0
2017-01-16 21:00:00,37.9,0.0,0.0
2017-01-16 22:00:00,33.87,0.0,0.0
2017-01-16 23:00:00,31.23,0.0,0.0
