Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-29 00:00:00,33.65,0.0,0.0
2017-01-29 01:00:00,31.55,0.0,0.0
2017-01-29 02:00:00,29.2,0.0,0.0
2017-01-29 03:00:00,29.53,0.0,0.0
2017-01-29 04:00:00,29.58,0.0,0.0
2017-01-29 05:00:00,28.06,0.0,0.0
2017-01-29 06:00:00,27.86,117.647058823529,100.0
2017-01-29 07:00:00,27.07,117.647058823529,200.0
2017-01-29 08:00:00,28.72,0.0,200.0
2017-01-29 09:00:00,31.6,0.0,200.0
2017-01-29 10:00:00,32.34,0.0,200.0
2017-01-29 11:00:00,32.74,0.0,200.0
2017-01-29 12:00:00,32.9,0.0,200.0
2017-01-29 13:00:00,30.72,0.0,200.0
2017-01-29 14:00:00,29.65,0.0,200.0
2017-01-29 15:00:00,30.88,0.0,200.0
2017-01-29 16:00:00,36.99,0.0,200.0
2017-01-29 17:00:00,52.68,-117.647058823529,100.0
2017-01-29 18:00:00,50.37,-117.647058823529,0.0
2017-01-29 19:00:00,46.04,0.0,0.0
2017-01-29 20:00:00,41.2,0.0,0.0
2017-01-29 21:00:00,38.51,0.0,0.0
2017-01-29 22:00:00,34.93,0.0,0.0
2017-01-29 23:00:00,32.71,0.0,0.0
