Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-19 00:00:00,26.94,0.0,0.0
2017-01-19 01:00:00,22.38,0.0,0.0
2017-01-19 02:00:00,21.08,117.647058823529,100.0
2017-01-19 03:00:00,21.21,117.647058823529,200.0
2017-01-19 04:00:00,21.97,0.0,200.0
2017-01-19 05:00:00,26.64,0.0,200.0
2017-01-19 06:00:00,32.78,0.0,200.0
2017-01-19 07:00:00,37.68,0.0,200.0
2017-01-19 08:00:00,37.45,0.0,200.0
2017-01-19 09:00:00,37.69,0.0,200.0
2017-01-19 10:00:00,37.17,0.0,200.0
2017-01-19 11:00:00,35.74,0.0,200.0
2017-01-19 12:00:00,33.68,0.0,200.0
2017-01-19 13:00:00,32.96,0.0,200.0
2017-01-19 14:00:00,31.89,0.0,200.0
2017-01-19 15:00:00,33.51,0.0,200.0
2017-01-19 16:00:00,38.64,0.0,200.0
2017-01-19 17:00:00,49.39,-117.647058823529,100.0
2017-01-19 18:00:00,47.06,-117.647058823529,0.0
2017-01-19 19:00:00,43.34,0.0,0.0
2017-01-19 20:00:00,39.0,0.0,0.0
2017-01-19 21:00:00,33.83,0.0,0.0
2017-01-19 22:00:00,30.59,0.0,0.0
2017-01-19 23:00:00,27.75,0.0,0.0
