Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-17 00:00:00,31.78,0.0,0.0
2017-01-17 01:00:00,29.46,0.0,0.0
2017-01-17 02:00:00,28.23,117.647058823529,100.0
2017-01-17 03:00:00,27.69,117.647058823529,200.0
2017-01-17 04:00:00,28.63,0.0,200.0
2017-01-17 05:00:00,31.05,0.0,200.0
2017-01-17 06:00:00,39.42,0.0,200.0
2017-01-17 07:00:00,41.49,0.0,200.0
2017-01-17 08:00:00,44.89,0.0,200.0
2017-01-17 09:00:00,45.43,0.0,200.0
2017-01-17 10:00:00,51.12,0.0,200.0
2017-01-17 11:00:00,53.2,0.0,200.0
2017-01-17 12:00:00,44.01,0.0,200.0
2017-01-17 13:00:00,43.56,0.0,200.0
2017-01-17 14:00:00,39.42,0.0,200.0
2017-01-17 15:00:00,39.08,0.0,200.0
2017-01-17 16:00:00,42.91,0.0,200.0
2017-01-17 17:00:00,55.09,-117.647058823529,100.0
2017-01-17 18:00:00,55.27,-117.647058823529,0.0
2017-01-17 19:00:00,45.2,0.0,0.0
2017-01-17 20:00:00,40.06,0.0,0.0
2017-01-17 21:00:00,36.74,0.0,0.0
2017-01-17 22:00:00,39.42,0.0,0.0
2017-01-17 23:00:00,30.29,0.0,0.0
