Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-14 00:00:00,35.93,0.0,0.0
2017-01-14 01:00:00,34.5,0.0,0.0
2017-01-14 02:00:00,33.25,0.0,0.0
2017-01-14 03:00:00,32.04,117.647058823529,100.0
2017-01-14 04:00:00,32.67,117.647058823529,200.0
2017-01-14 05:00:00,33.09,0.0,200.0
2017-01-14 06:00:00,39.01,0.0,200.0
2017-01-14 07:00:00,40.0,0.0,200.0
2017-01-14 08:00:00,42.28,0.0,200.0
2017-01-14 09:00:00,48.16,0.0,200.0
2017-01-14 10:00:00,50.34,0.0,200.0
2017-01-14 11:00:00,48.84,0.0,200.0
2017-01-14 12:00:00,48.16,0.0,200.0
2017-01-14 13:00:00,42.44,0.0,200.0
2017-01-14 14:00:00,40.55,0.0,200.0
2017-01-14 15:00:00,39.38,0.0,200.0
2017-01-14 16:00:00,45.95,0.0,200.0
2017-01-14 17:00:00,54.26,-117.647058823529,100.0
2017-01-14 18:00:00,51.27,-117.647058823529,0.0
2017-01-14 19:00:00,48.62,0.0,0.0
2017-01-14 20:00:00,44.73,0.0,0.0
2017-01-14 21:00:00,41.7,0.0,0.0
2017-01-14 22:00:00,39.84,0.0,0.0
2017-01-14 23:00:00,37.49,0.0,0.0
