Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-01-25 00:00:00,26.9,0.0,0.0
2017-01-25 01:00:00,25.4,0.0,0.0
2017-01-25 02:00:00,24.17,117.647058823529,100.0
2017-01-25 03:00:00,24.66,0.0,100.0
2017-01-25 04:00:00,24.29,117.647058823529,200.0
2017-01-25 05:00:00,26.67,0.0,200.0
2017-01-25 06:00:00,30.42,0.0,200.0
2017-01-25 07:00:00,35.14,0.0,200.0
2017-01-25 08:00:00,34.1,0.0,200.0
2017-01-25 09:00:00,35.04,0.0,200.0
2017-01-25 10:00:00,33.17,0.0,200.0
2017-01-25 11:00:00,31.8,0.0,200.0
2017-01-25 12:00:00,29.65,0.0,200.0
2017-01-25 13:00:00,28.51,0.0,200.0
2017-01-25 14:00:00,28.32,0.0,200.0
2017-01-25 15:00:00,29.1,0.0,200.0
2017-01-25 16:00:00,33.66,0.0,200.0
2017-01-25 17:00:00,45.38,-117.647058823529,100.0
2017-01-25 18:00:00,44.82,-117.647058823529,0.0
2017-01-25 19:00:00,37.95,0.0,0.0
2017-01-25 20:00:00,32.97,0.0,0.0
2017-01-25 21:00:00,29.84,0.0,0.0
2017-01-25 22:00:00,27.8,0.0,0.0
2017-01-25 23:00:00,25.45,0.0,0.0
