Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-10-17 00:00:00,19.49,0.0,0.0
2017-10-17 01:00:00,17.43,0.0,0.0
2017-10-17 02:00:00,16.94,117.647058823529,100.0
2017-10-17 03:00:00,17.02,117.647058823529,200.0
2017-10-17 04:00:00,18.02,0.0,200.0
2017-10-17 05:00:00,19.88,0.0,200.0
2017-10-17 06:00:00,30.86,0.0,200.0
2017-10-17 07:00:00,33.85,0.0,200.0
2017-10-17 08:00:00,29.54,0.0,200.0
2017-10-17 09:00:00,30.98,0.0,200.0
2017-10-17 10:00:00,30.97,0.0,200.0
2017-10-17 11:00:00,30.77,0.0,200.0
2017-10-17 12:00:00,28.58,0.0,200.0
2017-10-17 13:00:00,29.07,0.0,200.0
2017-10-17 14:00:00,27.67,0.0,200.0
2017-10-17 15:00:00,28.91,0.0,200.0
2017-10-17 16:00:00,30.5,0.0,200.0
2017-10-17 17:00:00,32.65,0.0,200.0
2017-10-17 18:00:00,39.0,-117.647058823529,100.0
2017-10-17 19:00:00,41.58,-117.647058823529,0.0
2017-10-17 20:00:00,32.27,0.0,0.0
2017-10-17 21:00:00,27.31,0.0,0.0
2017-10-17 22:00:00,22.1,0.0,0.0
2017-10-17 23:00:00,19.52,0.0,0.0
