Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-10-03 00:00:00,14.59,0.0,0.0
2017-10-03 01:00:00,12.7,0.0,0.0
2017-10-03 02:00:00,11.4,0.0,0.0
2017-10-03 03:00:00,11.26,117.647058823529,100.0
2017-10-03 04:00:00,11.01,117.647058823529,200.0
2017-10-03 05:00:00,12.35,0.0,200.0
2017-10-03 06:00:00,19.92,0.0,200.0
2017-10-03 07:00:00,22.66,0.0,200.0
2017-10-03 08:00:00,26.7,0.0,200.0
2017-10-03 09:00:00,30.11,0.0,200.0
2017-10-03 10:00:00,31.25,0.0,200.0
2017-10-03 11:00:00,31.34,0.0,200.0
2017-10-03 12:00:00,29.5,0.0,200.0
2017-10-03 13:00:00,29.36,0.0,200.0
2017-10-03 14:00:00,29.64,0.0,200.0
2017-10-03 15:00:00,30.11,0.0,200.0
2017-10-03 16:00:00,31.42,0.0,200.0
2017-10-03 17:00:00,31.7,-117.647058823529,100.0
2017-10-03 18:00:00,30.63,0.0,100.0
2017-10-03 19:00:00,33.29,-117.647058823529,0.0
2017-10-03 20:00:00,28.33,0.0,0.0
2017-10-03 21:00:00,26.66,0.0,0.0
2017-10-03 22:00:00,23.11,0.0,0.0
2017-10-03 23:00:00,19.0,0.0,0.0
