Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-10-13 00:00:00,20.6,0.0,0.0
2017-10-13 01:00:00,16.3,0.0,0.0
2017-10-13 02:00:00,15.4,0.0,0.0
2017-10-13 03:00:00,12.81,117.647058823529,100.0
2017-10-13 04:00:00,12.81,117.647058823529,200.0
2017-10-13 05:00:00,15.02,0.0,200.0
2017-10-13 06:00:00,25.3,0.0,200.0
2017-10-13 07:00:00,27.9,0.0,200.0
2017-10-13 08:00:00,33.22,0.0,200.0
2017-10-13 09:00:00,36.58,-117.647058823529,100.0
2017-10-13 10:00:00,35.2,0.0,100.0
2017-10-13 11:00:00,32.84,0.0,100.0
2017-10-13 12:00:00,32.3,0.0,100.0
2017-10-13 13:00:00,32.6,0.0,100.0
2017-10-13 14:00:00,32.95,0.0,100.0
2017-10-13 15:00:00,32.6,0.0,100.0
2017-10-13 16:00:00,35.04,0.0,100.0
2017-10-13 17:00:00,35.44,0.0,100.0
2017-10-13 18:00:00,36.0,-117.647058823529,0.0
2017-10-13 19:00:00,35.56,0.0,0.0
2017-10-13 20:00:00,32.0,0.0,0.0
2017-10-13 21:00:00,27.5,0.0,0.0
2017-10-13 22:00:00,23.61,0.0,0.0
2017-10-13 23:00:00,22.1,0.0,0.0
