Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-10-06 00:00:00,26.63,0.0,0.0
2017-10-06 01:00:00,21.14,0.0,0.0
2017-10-06 02:00:00,17.55,0.0,0.0
2017-10-06 03:00:00,16.58,117.647058823529,100.0
2017-10-06 04:00:00,17.14,117.647058823529,200.0
2017-10-06 05:00:00,20.01,0.0,200.0
2017-10-06 06:00:00,27.42,0.0,200.0
2017-10-06 07:00:00,28.44,0.0,200.0
2017-10-06 08:00:00,33.37,0.0,200.0
2017-10-06 09:00:00,35.69,0.0,200.0
2017-10-06 10:00:00,32.79,0.0,200.0
2017-10-06 11:00:00,32.8,0.0,200.0
2017-10-06 12:00:00,32.85,0.0,200.0
2017-10-06 13:00:00,34.85,0.0,200.0
2017-10-06 14:00:00,36.77,-117.647058823529,100.0
2017-10-06 15:00:00,35.65,0.0,100.0
2017-10-06 16:00:00,35.94,0.0,100.0
2017-10-06 17:00:00,35.44,0.0,100.0
2017-10-06 18:00:00,34.51,0.0,100.0
2017-10-06 19:00:00,36.68,-117.647058823529,0.0
2017-10-06 20:00:00,31.55,0.0,0.0
2017-10-06 21:00:00,29.94,0.0,0.0
2017-10-06 22:00:00,25.87,0.0,0.0
2017-10-06 23:00:00,26.41,0.0,0.0
