Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-12-22 00:00:00,32.68,0.0,0.0
2017-12-22 01:00:00,28.99,0.0,0.0
2017-12-22 02:00:00,28.07,117.647058823529,100.0
2017-12-22 03:00:00,28.16,117.647058823529,200.0
2017-12-22 04:00:00,28.28,0.0,200.0
2017-12-22 05:00:00,30.24,0.0,200.0
2017-12-22 06:00:00,34.76,0.0,200.0
2017-12-22 07:00:00,37.88,0.0,200.0
2017-12-22 08:00:00,37.68,0.0,200.0
2017-12-22 09:00:00,37.19,0.0,200.0
2017-12-22 10:00:00,35.34,0.0,200.0
2017-12-22 11:00:00,33.81,0.0,200.0
2017-12-22 12:00:00,32.46,0.0,200.0
2017-12-22 13:00:00,32.06,0.0,200.0
2017-12-22 14:00:00,31.09,0.0,200.0
2017-12-22 15:00:00,30.81,0.0,200.0
2017-12-22 16:00:00,37.63,0.0,200.0
2017-12-22 17:00:00,46.71,-117.647058823529,100.0
2017-12-22 18:00:00,41.66,-117.647058823529,0.0
2017-12-22 19:00:00,37.46,0.0,0.0
2017-12-22 20:00:00,34.26,0.0,0.0
2017-12-22 21:00:00,32.48,0.0,0.0
2017-12-22 22:00:00,29.38,0.0,0.0
2017-12-22 23:00:00,28.36,0.0,0.0
