Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-12-09 00:00:00,31.2,0.0,0.0
2017-12-09 01:00:00,28.55,0.0,0.0
2017-12-09 02:00:00,26.46,117.647058823529,100.0
2017-12-09 03:00:00,25.85,117.647058823529,200.0
2017-12-09 04:00:00,27.51,0.0,200.0
2017-12-09 05:00:00,31.38,0.0,200.0
2017-12-09 06:00:00,34.63,0.0,200.0
2017-12-09 07:00:00,33.96,0.0,200.0
2017-12-09 08:00:00,37.57,0.0,200.0
2017-12-09 09:00:00,39.9,0.0,200.0
2017-12-09 10:00:00,39.33,0.0,200.0
2017-12-09 11:00:00,38.27,0.0,200.0
2017-12-09 12:00:00,35.69,0.0,200.0
2017-12-09 13:00:00,35.57,0.0,200.0
2017-12-09 14:00:00,35.03,0.0,200.0
2017-12-09 15:00:00,36.14,0.0,200.0
2017-12-09 16:00:00,44.35,0.0,200.0
2017-12-09 17:00:00,53.0,-117.647058823529,100.0
2017-12-09 18:00:00,50.95,-117.647058823529,0.0
2017-12-09 19:00:00,47.69,0.0,0.0
2017-12-09 20:00:00,41.81,0.0,0.0
2017-12-09 21:00:00,38.15,0.0,0.0
2017-12-09 22:00:00,35.14,0.0,0.0
2017-12-09 23:00:00,30.56,0.0,0.0
