Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-12-07 00:00:00,25.46,0.0,0.0
2017-12-07 01:00:00,21.78,0.0,0.0
2017-12-07 02:00:00,21.12,117.647058823529,100.0
2017-12-07 03:00:00,20.9,117.647058823529,200.0
2017-12-07 04:00:00,22.22,0.0,200.0
2017-12-07 05:00:00,25.31,0.0,200.0
2017-12-07 06:00:00,31.84,0.0,200.0
2017-12-07 07:00:00,35.49,0.0,200.0
2017-12-07 08:00:00,33.74,0.0,200.0
2017-12-07 09:00:00,33.78,0.0,200.0
2017-12-07 10:00:00,33.76,0.0,200.0
2017-12-07 11:00:00,30.98,0.0,200.0
2017-12-07 12:00:00,29.81,0.0,200.0
2017-12-07 13:00:00,30.02,0.0,200.0
2017-12-07 14:00:00,30.49,0.0,200.0
2017-12-07 15:00:00,31.05,0.0,200.0
2017-12-07 16:00:00,35.6,0.0,200.0
2017-12-07 17:00:00,46.4,-117.647058823529,100.0
2017-12-07 18:00:00,42.05,-117.647058823529,0.0
2017-12-07 19:00:00,38.92,0.0,0.0
2017-12-07 20:00:00,36.35,0.0,0.0
2017-12-07 21:00:00,33.59,0.0,0.0
2017-12-07 22:00:00,29.81,0.0,0.0
2017-12-07 23:00:00,29.8,0.0,0.0
