Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-12-26 00:00:00,31.7,0.0,0.0
2017-12-26 01:00:00,31.94,0.0,0.0
2017-12-26 02:00:00,31.76,0.0,0.0
2017-12-26 03:00:00,30.41,117.647058823529,100.0
2017-12-26 04:00:00,30.08,117.647058823529,200.0
2017-12-26 05:00:00,32.33,0.0,200.0
2017-12-26 06:00:00,41.89,0.0,200.0
2017-12-26 07:00:00,50.85,0.0,200.0
2017-12-26 08:00:00,52.23,0.0,200.0
2017-12-26 09:00:00,55.5,0.0,200.0
2017-12-26 10:00:00,57.39,0.0,200.0
2017-12-26 11:00:00,57.64,0.0,200.0
2017-12-26 12:00:00,43.6,0.0,200.0
2017-12-26 13:00:00,42.47,0.0,200.0
2017-12-26 14:00:00,42.26,0.0,200.0
2017-12-26 15:00:00,41.56,0.0,200.0
2017-12-26 16:00:00,57.28,0.0,200.0
2017-12-26 17:00:00,84.04,-117.647058823529,100.0
2017-12-26 18:00:00,72.74,0.0,100.0
2017-12-26 19:00:00,75.76,-117.647058823529,0.0
2017-12-26 20:00:00,61.55,0.0,0.0
2017-12-26 21:00:00,53.86,0.0,0.0
2017-12-26 22:00:00,39.0,0.0,0.0
2017-12-26 23:00:00,42.34,0.0,0.0
