Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-12-29 00:00:00,123.36,0.0,0.0
2017-12-29 01:00:00,112.22,0.0,0.0
2017-12-29 02:00:00,105.79,117.647058823529,100.0
2017-12-29 03:00:00,108.14,117.647058823529,200.0
2017-12-29 04:00:00,109.11,0.0,200.0
2017-12-29 05:00:00,117.72,0.0,200.0
2017-12-29 06:00:00,140.39,0.0,200.0
2017-12-29 07:00:00,146.48,0.0,200.0
2017-12-29 08:00:00,155.43,0.0,200.0
2017-12-29 09:00:00,153.27,0.0,200.0
2017-12-29 10:00:00,146.52,0.0,200.0
2017-12-29 11:00:00,134.14,0.0,200.0
2017-12-29 12:00:00,126.35,0.0,200.0
2017-12-29 13:00:00,119.21,0.0,200.0
2017-12-29 14:00:00,117.71,0.0,200.0
2017-12-29 15:00:00,124.92,0.0,200.0
2017-12-29 16:00:00,134.36,0.0,200.0
2017-12-29 17:00:00,186.11,-117.647058823529,100.0
2017-12-29 18:00:00,180.67,-117.647058823529,0.0
2017-12-29 19:00:00,159.05,0.0,0.0
2017-12-29 20:00:00,145.56,0.0,0.0
2017-12-29 21:00:00,134.43,0.0,0.0
2017-12-29 22:00:00,121.61,0.0,0.0
2017-12-29 23:00:00,113.51,0.0,0.0
