Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-20 00:00:00,24.54,0.0,0.0
2017-04-20 01:00:00,21.1,0.0,0.0
2017-04-20 02:00:00,19.39,0.0,0.0
2017-04-20 03:00:00,19.18,117.647058823529,100.0
2017-04-20 04:00:00,19.37,117.647058823529,200.0
2017-04-20 05:00:00,22.23,0.0,200.0
2017-04-20 06:00:00,27.91,0.0,200.0
2017-04-20 07:00:00,34.71,0.0,200.0
2017-04-20 08:00:00,41.81,0.0,200.0
2017-04-20 09:00:00,45.74,-117.647058823529,100.0
2017-04-20 10:00:00,45.59,0.0,100.0
2017-04-20 11:00:00,45.46,0.0,100.0
2017-04-20 12:00:00,44.17,0.0,100.0
2017-04-20 13:00:00,44.72,0.0,100.0
2017-04-20 14:00:00,43.98,0.0,100.0
2017-04-20 15:00:00,44.58,0.0,100.0
2017-04-20 16:00:00,44.01,0.0,100.0
2017-04-20 17:00:00,43.82,0.0,100.0
2017-04-20 18:00:00,44.02,0.0,100.0
2017-04-20 19:00:00,44.7,0.0,100.0
2017-04-20 20:00:00,49.2,-117.647058823529,0.0
2017-04-20 21:00:00,37.74,0.0,0.0
2017-04-20 22:00:00,29.83,0.0,0.0
2017-04-20 23:00:00,24.26,0.0,0.0
