Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-27 00:00:00,20.69,0.0,0.0
2017-04-27 01:00:00,18.78,0.0,0.0
2017-04-27 02:00:00,17.39,117.647058823529,100.0
2017-04-27 03:00:00,17.55,117.647058823529,200.0
2017-04-27 04:00:00,17.84,0.0,200.0
2017-04-27 05:00:00,19.58,0.0,200.0
2017-04-27 06:00:00,24.21,0.0,200.0
2017-04-27 07:00:00,31.28,0.0,200.0
2017-04-27 08:00:00,36.44,0.0,200.0
2017-04-27 09:00:00,41.19,0.0,200.0
2017-04-27 10:00:00,42.53,0.0,200.0
2017-04-27 11:00:00,42.81,0.0,200.0
2017-04-27 12:00:00,42.76,0.0,200.0
2017-04-27 13:00:00,44.61,-117.647058823529,100.0
2017-04-27 14:00:00,43.73,0.0,100.0
2017-04-27 15:00:00,43.72,0.0,100.0
2017-04-27 16:00:00,43.86,0.0,100.0
2017-04-27 17:00:00,44.38,-117.647058823529,0.0
2017-04-27 18:00:00,41.25,0.0,0.0
2017-04-27 19:00:00,40.95,0.0,0.0
2017-04-27 20:00:00,39.96,0.0,0.0
2017-04-27 21:00:00,33.87,0.0,0.0
2017-04-27 22:00:00,29.69,0.0,0.0
2017-04-27 23:00:00,23.54,0.0,0.0
