Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-25 00:00:00,22.09,0.0,0.0
2017-04-25 01:00:00,19.44,0.0,0.0
2017-04-25 02:00:00,17.45,117.647058823529,100.0
2017-04-25 03:00:00,17.07,117.647058823529,200.0
2017-04-25 04:00:00,18.2,0.0,200.0
2017-04-25 05:00:00,18.92,0.0,200.0
2017-04-25 06:00:00,26.24,0.0,200.0
2017-04-25 07:00:00,32.89,0.0,200.0
2017-04-25 08:00:00,39.1,0.0,200.0
2017-04-25 09:00:00,41.16,0.0,200.0
2017-04-25 10:00:00,41.82,-117.647058823529,100.0
2017-04-25 11:00:00,41.81,0.0,100.0
2017-04-25 12:00:00,42.31,-117.647058823529,0.0
2017-04-25 13:00:00,41.57,0.0,0.0
2017-04-25 14:00:00,40.81,0.0,0.0
2017-04-25 15:00:00,40.65,0.0,0.0
2017-04-25 16:00:00,40.96,0.0,0.0
2017-04-25 17:00:00,41.37,0.0,0.0
2017-04-25 18:00:00,40.77,0.0,0.0
2017-04-25 19:00:00,40.44,0.0,0.0
2017-04-25 20:00:00,40.8,0.0,0.0
2017-04-25 21:00:00,36.87,0.0,0.0
2017-04-25 22:00:00,28.91,0.0,0.0
2017-04-25 23:00:00,26.23,0.0,0.0
