Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-07 00:00:00,27.76,0.0,0.0
2017-04-07 01:00:00,27.98,0.0,0.0
2017-04-07 02:00:00,26.77,0.0,0.0
2017-04-07 03:00:00,25.33,117.647058823529,100.0
2017-04-07 04:00:00,25.78,117.647058823529,200.0
2017-04-07 05:00:00,28.52,0.0,200.0
2017-04-07 06:00:00,33.64,0.0,200.0
2017-04-07 07:00:00,43.25,0.0,200.0
2017-04-07 08:00:00,43.0,0.0,200.0
2017-04-07 09:00:00,44.04,-117.647058823529,100.0
2017-04-07 10:00:00,43.13,0.0,100.0
2017-04-07 11:00:00,43.21,0.0,100.0
2017-04-07 12:00:00,41.13,0.0,100.0
2017-04-07 13:00:00,39.25,0.0,100.0
2017-04-07 14:00:00,38.0,0.0,100.0
2017-04-07 15:00:00,34.35,0.0,100.0
2017-04-07 16:00:00,36.79,0.0,100.0
2017-04-07 17:00:00,38.33,0.0,100.0
2017-04-07 18:00:00,40.19,0.0,100.0
2017-04-07 19:00:00,44.03,-117.647058823529,0.0
2017-04-07 20:00:00,43.26,0.0,0.0
2017-04-07 21:00:00,35.87,0.0,0.0
2017-04-07 22:00:00,29.69,0.0,0.0
2017-04-07 23:00:00,26.89,0.0,0.0
