Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-01 00:00:00,34.48,0.0,0.0
2017-04-01 01:00:00,32.0,0.0,0.0
2017-04-01 02:00:00,29.31,0.0,0.0
2017-04-01 03:00:00,28.68,0.0,0.0
2017-04-01 04:00:00,26.63,0.0,0.0
2017-04-01 05:00:00,26.27,117.647058823529,100.0
2017-04-01 06:00:00,25.57,117.647058823529,200.0
2017-04-01 07:00:00,29.85,0.0,200.0
2017-04-01 08:00:00,36.86,0.0,200.0
2017-04-01 09:00:00,40.76,0.0,200.0
2017-04-01 10:00:00,40.75,0.0,200.0
2017-04-01 11:00:00,39.5,0.0,200.0
2017-04-01 12:00:00,36.8,0.0,200.0
2017-04-01 13:00:00,33.96,0.0,200.0
2017-04-01 14:00:00,32.95,0.0,200.0
2017-04-01 15:00:00,31.63,0.0,200.0
2017-04-01 16:00:00,32.86,0.0,200.0
2017-04-01 17:00:00,36.57,0.0,200.0
2017-04-01 18:00:00,39.54,0.0,200.0
2017-04-01 19:00:00,43.68,-117.647058823529,100.0
2017-04-01 20:00:00,42.82,-117.647058823529,0.0
2017-04-01 21:00:00,38.23,0.0,0.0
2017-04-01 22:00:00,31.62,0.0,0.0
2017-04-01 23:00:00,26.76,0.0,0.0
