Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-18 00:00:00,23.04,0.0,0.0
2017-04-18 01:00:00,21.29,0.0,0.0
2017-04-18 02:00:00,19.45,0.0,0.0
2017-04-18 03:00:00,18.39,117.647058823529,100.0
2017-04-18 04:00:00,18.72,117.647058823529,200.0
2017-04-18 05:00:00,21.72,0.0,200.0
2017-04-18 06:00:00,28.54,0.0,200.0
2017-04-18 07:00:00,35.85,0.0,200.0
2017-04-18 08:00:00,40.09,0.0,200.0
2017-04-18 09:00:00,41.82,0.0,200.0
2017-04-18 10:00:00,42.16,0.0,200.0
2017-04-18 11:00:00,43.24,0.0,200.0
2017-04-18 12:00:00,40.69,0.0,200.0
2017-04-18 13:00:00,39.98,0.0,200.0
2017-04-18 14:00:00,38.97,0.0,200.0
2017-04-18 15:00:00,36.07,0.0,200.0
2017-04-18 16:00:00,36.75,0.0,200.0
2017-04-18 17:00:00,38.2,0.0,200.0
2017-04-18 18:00:00,37.93,0.0,200.0
2017-04-18 19:00:00,45.27,-117.647058823529,100.0
2017-04-18 20:00:00,48.2,-117.647058823529,0.0
2017-04-18 21:00:00,38.04,0.0,0.0
2017-04-18 22:00:00,27.61,0.0,0.0
2017-04-18 23:00:00,23.32,0.0,0.0
