Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-12 00:00:00,22.39,0.0,0.0
2017-04-12 01:00:00,20.25,0.0,0.0
2017-04-12 02:00:00,17.92,117.647058823529,100.0
2017-04-12 03:00:00,19.05,117.647058823529,200.0
2017-04-12 04:00:00,19.8,0.0,200.0
2017-04-12 05:00:00,22.1,0.0,200.0
2017-04-12 06:00:00,31.96,0.0,200.0
2017-04-12 07:00:00,37.77,0.0,200.0
2017-04-12 08:00:00,41.91,0.0,200.0
2017-04-12 09:00:00,42.6,0.0,200.0
2017-04-12 10:00:00,42.18,0.0,200.0
2017-04-12 11:00:00,44.89,0.0,200.0
2017-04-12 12:00:00,42.0,0.0,200.0
2017-04-12 13:00:00,41.26,0.0,200.0
2017-04-12 14:00:00,39.5,0.0,200.0
2017-04-12 15:00:00,39.02,0.0,200.0
2017-04-12 16:00:00,39.28,0.0,200.0
2017-04-12 17:00:00,40.41,0.0,200.0
2017-04-12 18:00:00,39.81,0.0,200.0
2017-04-12 19:00:00,45.15,-117.647058823529,100.0
2017-04-12 20:00:00,47.16,-117.647058823529,0.0
2017-04-12 21:00:00,38.49,0.0,0.0
2017-04-12 22:00:00,31.31,0.0,0.0
2017-04-12 23:00:00,25.51,0.0,0.0
