Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-28 00:00:00,21.36,0.0,0.0
2017-04-28 01:00:00,19.25,0.0,0.0
2017-04-28 02:00:00,18.0,0.0,0.0
2017-04-28 03:00:00,17.64,117.647058823529,100.0
2017-04-28 04:00:00,17.98,117.647058823529,200.0
2017-04-28 05:00:00,18.5,0.0,200.0
2017-04-28 06:00:00,25.22,0.0,200.0
2017-04-28 07:00:00,29.82,0.0,200.0
2017-04-28 08:00:00,35.0,0.0,200.0
2017-04-28 09:00:00,39.1,0.0,200.0
2017-04-28 10:00:00,41.08,0.0,200.0
2017-04-28 11:00:00,41.29,0.0,200.0
2017-04-28 12:00:00,41.29,0.0,200.0
2017-04-28 13:00:00,42.93,0.0,200.0
2017-04-28 14:00:00,43.54,-117.647058823529,100.0
2017-04-28 15:00:00,42.9,0.0,100.0
2017-04-28 16:00:00,43.5,0.0,100.0
2017-04-28 17:00:00,44.0,-117.647058823529,0.0
2017-04-28 18:00:00,41.29,0.0,0.0
2017-04-28 19:00:00,39.1,0.0,0.0
2017-04-28 20:00:00,39.0,0.0,0.0
2017-04-28 21:00:00,33.73,0.0,0.0
2017-04-28 22:00:00,28.83,0.0,0.0
2017-04-28 23:00:00,26.94,0.0,0.0
