Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-04-14 00:00:00,23.35,0.0,0.0
2017-04-14 01:00:00,21.99,0.0,0.0
2017-04-14 02:00:00,20.57,117.647058823529,100.0
2017-04-14 03:00:00,20.39,117.647058823529,200.0
2017-04-14 04:00:00,20.73,0.0,200.0
2017-04-14 05:00:00,23.24,0.0,200.0
2017-04-14 06:00:00,27.9,0.0,200.0
2017-04-14 07:00:00,30.94,0.0,200.0
2017-04-14 08:00:00,35.59,0.0,200.0
2017-04-14 09:00:00,35.72,-117.647058823529,100.0
2017-04-14 10:00:00,35.22,0.0,100.0
2017-04-14 11:00:00,34.0,0.0,100.0
2017-04-14 12:00:00,32.67,0.0,100.0
2017-04-14 13:00:00,32.47,0.0,100.0
2017-04-14 14:00:00,31.85,0.0,100.0
2017-04-14 15:00:00,31.04,0.0,100.0
2017-04-14 16:00:00,31.27,0.0,100.0
2017-04-14 17:00:00,31.61,0.0,100.0
2017-04-14 18:00:00,32.05,0.0,100.0
2017-04-14 19:00:00,35.34,0.0,100.0
2017-04-14 20:00:00,39.07,-117.647058823529,0.0
2017-04-14 21:00:00,31.62,0.0,0.0
2017-04-14 22:00:00,25.21,0.0,0.0
2017-04-14 23:00:00,23.47,0.0,0.0
