Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-06 00:00:00,20.25,0.0,0.0
2017-08-06 01:00:00,18.77,0.0,0.0
2017-08-06 02:00:00,15.28,0.0,0.0
2017-08-06 03:00:00,14.3,0.0,0.0
2017-08-06 04:00:00,13.34,0.0,0.0
2017-08-06 05:00:00,11.73,117.647058823529,100.0
2017-08-06 06:00:00,11.14,117.647058823529,200.0
2017-08-06 07:00:00,12.17,0.0,200.0
2017-08-06 08:00:00,15.35,0.0,200.0
2017-08-06 09:00:00,19.09,0.0,200.0
2017-08-06 10:00:00,20.07,0.0,200.0
2017-08-06 11:00:00,20.49,0.0,200.0
2017-08-06 12:00:00,20.81,0.0,200.0
2017-08-06 13:00:00,21.97,0.0,200.0
2017-08-06 14:00:00,23.08,0.0,200.0
2017-08-06 15:00:00,25.45,0.0,200.0
2017-08-06 16:00:00,26.66,0.0,200.0
2017-08-06 17:00:00,28.46,-117.647058823529,100.0
2017-08-06 18:00:00,27.83,-117.647058823529,0.0
2017-08-06 19:00:00,26.37,0.0,0.0
2017-08-06 20:00:00,26.13,0.0,0.0
2017-08-06 21:00:00,24.12,0.0,0.0
2017-08-06 22:00:00,22.6,0.0,0.0
2017-08-06 23:00:00,18.21,0.0,0.0
