Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-29 00:00:00,15.8,0.0,0.0
2017-08-29 01:00:00,14.87,0.0,0.0
2017-08-29 02:00:00,13.94,0.0,0.0
2017-08-29 03:00:00,12.69,117.647058823529,100.0
2017-08-29 04:00:00,11.94,117.647058823529,200.0
2017-08-29 05:00:00,13.68,0.0,200.0
2017-08-29 06:00:00,16.63,0.0,200.0
2017-08-29 07:00:00,19.2,0.0,200.0
2017-08-29 08:00:00,22.43,0.0,200.0
2017-08-29 09:00:00,24.24,0.0,200.0
2017-08-29 10:00:00,24.04,0.0,200.0
2017-08-29 11:00:00,25.23,0.0,200.0
2017-08-29 12:00:00,25.91,0.0,200.0
2017-08-29 13:00:00,27.1,0.0,200.0
2017-08-29 14:00:00,28.12,0.0,200.0
2017-08-29 15:00:00,28.75,0.0,200.0
2017-08-29 16:00:00,29.32,-117.647058823529,100.0
2017-08-29 17:00:00,29.0,-117.647058823529,0.0
2017-08-29 18:00:00,25.72,0.0,0.0
2017-08-29 19:00:00,25.15,0.0,0.0
2017-08-29 20:00:00,25.09,0.0,0.0
2017-08-29 21:00:00,22.76,0.0,0.0
2017-08-29 22:00:00,19.42,0.0,0.0
2017-08-29 23:00:00,17.54,0.0,0.0
