Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-08 00:00:00,20.08,0.0,0.0
2017-08-08 01:00:00,17.89,0.0,0.0
2017-08-08 02:00:00,16.67,0.0,0.0
2017-08-08 03:00:00,15.54,117.647058823529,100.0
2017-08-08 04:00:00,15.53,117.647058823529,200.0
2017-08-08 05:00:00,16.89,0.0,200.0
2017-08-08 06:00:00,20.41,0.0,200.0
2017-08-08 07:00:00,22.41,0.0,200.0
2017-08-08 08:00:00,23.79,0.0,200.0
2017-08-08 09:00:00,26.39,0.0,200.0
2017-08-08 10:00:00,27.91,0.0,200.0
2017-08-08 11:00:00,28.47,0.0,200.0
2017-08-08 12:00:00,29.32,0.0,200.0
2017-08-08 13:00:00,30.66,0.0,200.0
2017-08-08 14:00:00,31.02,0.0,200.0
2017-08-08 15:00:00,31.69,0.0,200.0
2017-08-08 16:00:00,33.46,-117.647058823529,100.0
2017-08-08 17:00:00,33.69,-117.647058823529,0.0
2017-08-08 18:00:00,31.4,0.0,0.0
2017-08-08 19:00:00,30.06,0.0,0.0
2017-08-08 20:00:00,29.45,0.0,0.0
2017-08-08 21:00:00,26.12,0.0,0.0
2017-08-08 22:00:00,23.14,0.0,0.0
2017-08-08 23:00:00,20.02,0.0,0.0
