Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-22 00:00:00,30.88,0.0,0.0
2017-08-22 01:00:00,25.48,0.0,0.0
2017-08-22 02:00:00,24.19,0.0,0.0
2017-08-22 03:00:00,21.66,117.647058823529,100.0
2017-08-22 04:00:00,21.78,117.647058823529,200.0
2017-08-22 05:00:00,23.75,0.0,200.0
2017-08-22 06:00:00,26.36,0.0,200.0
2017-08-22 07:00:00,34.86,0.0,200.0
2017-08-22 08:00:00,37.58,0.0,200.0
2017-08-22 09:00:00,40.75,0.0,200.0
2017-08-22 10:00:00,40.96,0.0,200.0
2017-08-22 11:00:00,44.63,0.0,200.0
2017-08-22 12:00:00,53.0,0.0,200.0
2017-08-22 13:00:00,59.48,0.0,200.0
2017-08-22 14:00:00,75.72,0.0,200.0
2017-08-22 15:00:00,85.81,-117.647058823529,100.0
2017-08-22 16:00:00,88.66,-117.647058823529,0.0
2017-08-22 17:00:00,82.2,0.0,0.0
2017-08-22 18:00:00,55.75,0.0,0.0
2017-08-22 19:00:00,51.67,0.0,0.0
2017-08-22 20:00:00,48.71,0.0,0.0
2017-08-22 21:00:00,47.19,0.0,0.0
2017-08-22 22:00:00,39.61,0.0,0.0
2017-08-22 23:00:00,36.21,0.0,0.0
