Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-15 00:00:00,23.77,0.0,0.0
2017-08-15 01:00:00,19.04,0.0,0.0
2017-08-15 02:00:00,18.02,0.0,0.0
2017-08-15 03:00:00,16.8,117.647058823529,100.0
2017-08-15 04:00:00,17.59,117.647058823529,200.0
2017-08-15 05:00:00,18.43,0.0,200.0
2017-08-15 06:00:00,21.41,0.0,200.0
2017-08-15 07:00:00,24.39,0.0,200.0
2017-08-15 08:00:00,26.4,0.0,200.0
2017-08-15 09:00:00,28.64,0.0,200.0
2017-08-15 10:00:00,30.15,0.0,200.0
2017-08-15 11:00:00,32.93,0.0,200.0
2017-08-15 12:00:00,34.46,0.0,200.0
2017-08-15 13:00:00,35.93,0.0,200.0
2017-08-15 14:00:00,39.73,0.0,200.0
2017-08-15 15:00:00,42.29,0.0,200.0
2017-08-15 16:00:00,43.76,-117.647058823529,100.0
2017-08-15 17:00:00,44.0,-117.647058823529,0.0
2017-08-15 18:00:00,37.11,0.0,0.0
2017-08-15 19:00:00,34.52,0.0,0.0
2017-08-15 20:00:00,33.85,0.0,0.0
2017-08-15 21:00:00,30.5,0.0,0.0
2017-08-15 22:00:00,27.03,0.0,0.0
2017-08-15 23:00:00,23.55,0.0,0.0
