Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-27 00:00:00,17.29,0.0,0.0
2017-08-27 01:00:00,17.1,0.0,0.0
2017-08-27 02:00:00,13.62,0.0,0.0
2017-08-27 03:00:00,12.25,0.0,0.0
2017-08-27 04:00:00,12.15,0.0,0.0
2017-08-27 05:00:00,11.34,117.647058823529,100.0
2017-08-27 06:00:00,10.47,117.647058823529,200.0
2017-08-27 07:00:00,11.93,0.0,200.0
2017-08-27 08:00:00,13.9,0.0,200.0
2017-08-27 09:00:00,16.97,0.0,200.0
2017-08-27 10:00:00,17.34,0.0,200.0
2017-08-27 11:00:00,18.19,0.0,200.0
2017-08-27 12:00:00,18.58,0.0,200.0
2017-08-27 13:00:00,19.2,0.0,200.0
2017-08-27 14:00:00,19.23,0.0,200.0
2017-08-27 15:00:00,19.75,0.0,200.0
2017-08-27 16:00:00,22.28,0.0,200.0
2017-08-27 17:00:00,24.59,-117.647058823529,100.0
2017-08-27 18:00:00,23.89,-117.647058823529,0.0
2017-08-27 19:00:00,23.31,0.0,0.0
2017-08-27 20:00:00,23.33,0.0,0.0
2017-08-27 21:00:00,19.15,0.0,0.0
2017-08-27 22:00:00,17.18,0.0,0.0
2017-08-27 23:00:00,17.07,0.0,0.0
