Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-19 00:00:00,27.46,0.0,0.0
2017-08-19 01:00:00,25.51,0.0,0.0
2017-08-19 02:00:00,23.93,0.0,0.0
2017-08-19 03:00:00,22.23,0.0,0.0
2017-08-19 04:00:00,21.81,0.0,0.0
2017-08-19 05:00:00,21.88,0.0,0.0
2017-08-19 06:00:00,21.49,117.647058823529,100.0
2017-08-19 07:00:00,21.64,117.647058823529,200.0
2017-08-19 08:00:00,26.08,0.0,200.0
2017-08-19 09:00:00,29.58,0.0,200.0
2017-08-19 10:00:00,33.82,0.0,200.0
2017-08-19 11:00:00,35.81,0.0,200.0
2017-08-19 12:00:00,38.44,0.0,200.0
2017-08-19 13:00:00,40.59,0.0,200.0
2017-08-19 14:00:00,42.91,0.0,200.0
2017-08-19 15:00:00,44.39,0.0,200.0
2017-08-19 16:00:00,46.34,-117.647058823529,100.0
2017-08-19 17:00:00,45.22,-117.647058823529,0.0
2017-08-19 18:00:00,39.19,0.0,0.0
2017-08-19 19:00:00,38.71,0.0,0.0
2017-08-19 20:00:00,38.72,0.0,0.0
2017-08-19 21:00:00,35.57,0.0,0.0
2017-08-19 22:00:00,33.48,0.0,0.0
2017-08-19 23:00:00,28.62,0.0,0.0
