Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-10 00:00:00,20.22,0.0,0.0
2017-08-10 01:00:00,18.33,0.0,0.0
2017-08-10 02:00:00,16.31,0.0,0.0
2017-08-10 03:00:00,15.46,117.647058823529,100.0
2017-08-10 04:00:00,15.31,117.647058823529,200.0
2017-08-10 05:00:00,17.0,0.0,200.0
2017-08-10 06:00:00,19.77,0.0,200.0
2017-08-10 07:00:00,21.62,0.0,200.0
2017-08-10 08:00:00,23.33,0.0,200.0
2017-08-10 09:00:00,25.62,0.0,200.0
2017-08-10 10:00:00,28.48,0.0,200.0
2017-08-10 11:00:00,30.2,0.0,200.0
2017-08-10 12:00:00,31.28,0.0,200.0
2017-08-10 13:00:00,32.83,0.0,200.0
2017-08-10 14:00:00,34.03,0.0,200.0
2017-08-10 15:00:00,35.61,0.0,200.0
2017-08-10 16:00:00,38.21,-117.647058823529,100.0
2017-08-10 17:00:00,38.35,-117.647058823529,0.0
2017-08-10 18:00:00,33.54,0.0,0.0
2017-08-10 19:00:00,30.97,0.0,0.0
2017-08-10 20:00:00,30.32,0.0,0.0
2017-08-10 21:00:00,28.52,0.0,0.0
2017-08-10 22:00:00,25.23,0.0,0.0
2017-08-10 23:00:00,21.99,0.0,0.0
