Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-08-03 00:00:00,28.85,0.0,0.0
2017-08-03 01:00:00,25.76,0.0,0.0
2017-08-03 02:00:00,23.57,0.0,0.0
2017-08-03 03:00:00,22.86,117.647058823529,100.0
2017-08-03 04:00:00,23.05,117.647058823529,200.0
2017-08-03 05:00:00,23.67,0.0,200.0
2017-08-03 06:00:00,25.82,0.0,200.0
2017-08-03 07:00:00,28.56,0.0,200.0
2017-08-03 08:00:00,33.06,0.0,200.0
2017-08-03 09:00:00,34.74,0.0,200.0
2017-08-03 10:00:00,36.71,0.0,200.0
2017-08-03 11:00:00,38.95,0.0,200.0
2017-08-03 12:00:00,42.75,0.0,200.0
2017-08-03 13:00:00,46.32,0.0,200.0
2017-08-03 14:00:00,50.84,0.0,200.0
2017-08-03 15:00:00,59.82,-117.647058823529,100.0
2017-08-03 16:00:00,62.01,-117.647058823529,0.0
2017-08-03 17:00:00,55.0,0.0,0.0
2017-08-03 18:00:00,46.79,0.0,0.0
2017-08-03 19:00:00,43.58,0.0,0.0
2017-08-03 20:00:00,42.56,0.0,0.0
2017-08-03 21:00:00,38.69,0.0,0.0
2017-08-03 22:00:00,33.24,0.0,0.0
2017-08-03 23:00:00,31.27,0.0,0.0
