Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-05-06 00:00:00,24.89,0.0,0.0
2017-05-06 01:00:00,22.3,0.0,0.0
2017-05-06 02:00:00,18.63,0.0,0.0
2017-05-06 03:00:00,17.12,0.0,0.0
2017-05-06 04:00:00,15.15,117.647058823529,100.0
2017-05-06 05:00:00,14.14,117.647058823529,200.0
2017-05-06 06:00:00,16.78,0.0,200.0
2017-05-06 07:00:00,24.22,0.0,200.0
2017-05-06 08:00:00,26.54,0.0,200.0
2017-05-06 09:00:00,29.62,0.0,200.0
2017-05-06 10:00:00,33.41,0.0,200.0
2017-05-06 11:00:00,33.42,0.0,200.0
2017-05-06 12:00:00,33.56,0.0,200.0
2017-05-06 13:00:00,30.3,0.0,200.0
2017-05-06 14:00:00,29.9,0.0,200.0
2017-05-06 15:00:00,29.96,0.0,200.0
2017-05-06 16:00:00,30.43,0.0,200.0
2017-05-06 17:00:00,33.64,-117.647058823529,100.0
2017-05-06 18:00:00,33.6,0.0,100.0
2017-05-06 19:00:00,33.25,0.0,100.0
2017-05-06 20:00:00,37.84,-117.647058823529,0.0
2017-05-06 21:00:00,29.78,0.0,0.0
2017-05-06 22:00:00,28.37,0.0,0.0
2017-05-06 23:00:00,24.56,0.0,0.0
