Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-06-14 00:00:00,29.02,0.0,0.0
2017-06-14 01:00:00,25.98,0.0,0.0
2017-06-14 02:00:00,23.47,0.0,0.0
2017-06-14 03:00:00,21.39,0.0,0.0
2017-06-14 04:00:00,19.61,117.647058823529,100.0
2017-06-14 05:00:00,19.29,117.647058823529,200.0
2017-06-14 06:00:00,23.1,0.0,200.0
2017-06-14 07:00:00,28.12,0.0,200.0
2017-06-14 08:00:00,35.14,0.0,200.0
2017-06-14 09:00:00,37.9,0.0,200.0
2017-06-14 10:00:00,38.2,0.0,200.0
2017-06-14 11:00:00,39.59,0.0,200.0
2017-06-14 12:00:00,43.1,0.0,200.0
2017-06-14 13:00:00,44.12,0.0,200.0
2017-06-14 14:00:00,45.06,0.0,200.0
2017-06-14 15:00:00,48.0,0.0,200.0
2017-06-14 16:00:00,49.48,-117.647058823529,100.0
2017-06-14 17:00:00,49.62,-117.647058823529,0.0
2017-06-14 18:00:00,43.77,0.0,0.0
2017-06-14 19:00:00,41.9,0.0,0.0
2017-06-14 20:00:00,40.02,0.0,0.0
2017-06-14 21:00:00,36.0,0.0,0.0
2017-06-14 22:00:00,30.98,0.0,0.0
2017-06-14 23:00:00,23.59,0.0,0.0
