Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-06-09 00:00:00,17.08,0.0,0.0
2017-06-09 01:00:00,15.05,0.0,0.0
2017-06-09 02:00:00,12.22,0.0,0.0
2017-06-09 03:00:00,11.43,117.647058823529,100.0
2017-06-09 04:00:00,11.44,117.647058823529,200.0
2017-06-09 05:00:00,14.09,0.0,200.0
2017-06-09 06:00:00,17.28,0.0,200.0
2017-06-09 07:00:00,20.03,0.0,200.0
2017-06-09 08:00:00,20.9,0.0,200.0
2017-06-09 09:00:00,24.33,0.0,200.0
2017-06-09 10:00:00,25.59,0.0,200.0
2017-06-09 11:00:00,27.2,0.0,200.0
2017-06-09 12:00:00,24.47,0.0,200.0
2017-06-09 13:00:00,26.41,0.0,200.0
2017-06-09 14:00:00,28.67,0.0,200.0
2017-06-09 15:00:00,29.74,0.0,200.0
2017-06-09 16:00:00,30.44,-117.647058823529,100.0
2017-06-09 17:00:00,31.27,-117.647058823529,0.0
2017-06-09 18:00:00,27.61,0.0,0.0
2017-06-09 19:00:00,24.82,0.0,0.0
2017-06-09 20:00:00,25.75,0.0,0.0
2017-06-09 21:00:00,23.52,0.0,0.0
2017-06-09 22:00:00,22.32,0.0,0.0
2017-06-09 23:00:00,17.56,0.0,0.0
