Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-06-23 00:00:00,24.54,0.0,0.0
2017-06-23 01:00:00,22.85,0.0,0.0
2017-06-23 02:00:00,20.12,0.0,0.0
2017-06-23 03:00:00,18.93,117.647058823529,100.0
2017-06-23 04:00:00,19.08,117.647058823529,200.0
2017-06-23 05:00:00,19.87,0.0,200.0
2017-06-23 06:00:00,23.4,0.0,200.0
2017-06-23 07:00:00,31.4,0.0,200.0
2017-06-23 08:00:00,35.14,0.0,200.0
2017-06-23 09:00:00,38.35,0.0,200.0
2017-06-23 10:00:00,38.84,0.0,200.0
2017-06-23 11:00:00,41.18,0.0,200.0
2017-06-23 12:00:00,46.83,0.0,200.0
2017-06-23 13:00:00,47.68,0.0,200.0
2017-06-23 14:00:00,55.42,0.0,200.0
2017-06-23 15:00:00,62.33,-117.647058823529,100.0
2017-06-23 16:00:00,65.94,-117.647058823529,0.0
2017-06-23 17:00:00,61.31,0.0,0.0
2017-06-23 18:00:00,49.54,0.0,0.0
2017-06-23 19:00:00,46.15,0.0,0.0
2017-06-23 20:00:00,42.19,0.0,0.0
2017-06-23 21:00:00,39.64,0.0,0.0
2017-06-23 22:00:00,36.08,0.0,0.0
2017-06-23 23:00:00,28.82,0.0,0.0
