Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-06-20 00:00:00,24.8,0.0,0.0
2017-06-20 01:00:00,21.14,0.0,0.0
2017-06-20 02:00:00,18.98,0.0,0.0
2017-06-20 03:00:00,17.8,117.647058823529,100.0
2017-06-20 04:00:00,17.99,117.647058823529,200.0
2017-06-20 05:00:00,18.74,0.0,200.0
2017-06-20 06:00:00,21.55,0.0,200.0
2017-06-20 07:00:00,25.2,0.0,200.0
2017-06-20 08:00:00,30.02,0.0,200.0
2017-06-20 09:00:00,32.53,0.0,200.0
2017-06-20 10:00:00,34.99,0.0,200.0
2017-06-20 11:00:00,36.14,0.0,200.0
2017-06-20 12:00:00,37.61,0.0,200.0
2017-06-20 13:00:00,40.39,0.0,200.0
2017-06-20 14:00:00,40.56,0.0,200.0
2017-06-20 15:00:00,43.78,0.0,200.0
2017-06-20 16:00:00,46.62,-117.647058823529,100.0
2017-06-20 17:00:00,46.81,-117.647058823529,0.0
2017-06-20 18:00:00,42.08,0.0,0.0
2017-06-20 19:00:00,38.27,0.0,0.0
2017-06-20 20:00:00,36.58,0.0,0.0
2017-06-20 21:00:00,34.31,0.0,0.0
2017-06-20 22:00:00,31.43,0.0,0.0
2017-06-20 23:00:00,26.06,0.0,0.0
