Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-06-22 00:00:00,23.57,0.0,0.0
2017-06-22 01:00:00,20.93,0.0,0.0
2017-06-22 02:00:00,19.0,0.0,0.0
2017-06-22 03:00:00,17.87,0.0,0.0
2017-06-22 04:00:00,17.04,117.647058823529,100.0
2017-06-22 05:00:00,17.28,117.647058823529,200.0
2017-06-22 06:00:00,21.78,0.0,200.0
2017-06-22 07:00:00,27.77,0.0,200.0
2017-06-22 08:00:00,31.06,0.0,200.0
2017-06-22 09:00:00,35.29,0.0,200.0
2017-06-22 10:00:00,35.5,0.0,200.0
2017-06-22 11:00:00,39.09,0.0,200.0
2017-06-22 12:00:00,40.42,0.0,200.0
2017-06-22 13:00:00,42.14,0.0,200.0
2017-06-22 14:00:00,44.6,0.0,200.0
2017-06-22 15:00:00,48.98,0.0,200.0
2017-06-22 16:00:00,52.7,-117.647058823529,100.0
2017-06-22 17:00:00,50.76,-117.647058823529,0.0
2017-06-22 18:00:00,41.87,0.0,0.0
2017-06-22 19:00:00,39.07,0.0,0.0
2017-06-22 20:00:00,39.18,0.0,0.0
2017-06-22 21:00:00,37.66,0.0,0.0
2017-06-22 22:00:00,33.22,0.0,0.0
2017-06-22 23:00:00,25.85,0.0,0.0
