Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-06-25 00:00:00,23.38,0.0,0.0
2017-06-25 01:00:00,21.88,0.0,0.0
2017-06-25 02:00:00,18.76,0.0,0.0
2017-06-25 03:00:00,18.3,0.0,0.0
2017-06-25 04:00:00,16.22,0.0,0.0
2017-06-25 05:00:00,13.02,117.647058823529,100.0
2017-06-25 06:00:00,12.82,117.647058823529,200.0
2017-06-25 07:00:00,15.77,0.0,200.0
2017-06-25 08:00:00,20.85,0.0,200.0
2017-06-25 09:00:00,26.56,0.0,200.0
2017-06-25 10:00:00,26.39,0.0,200.0
2017-06-25 11:00:00,27.6,0.0,200.0
2017-06-25 12:00:00,31.47,0.0,200.0
2017-06-25 13:00:00,31.77,0.0,200.0
2017-06-25 14:00:00,32.94,0.0,200.0
2017-06-25 15:00:00,32.77,0.0,200.0
2017-06-25 16:00:00,33.78,-117.647058823529,100.0
2017-06-25 17:00:00,33.78,-117.647058823529,0.0
2017-06-25 18:00:00,32.86,0.0,0.0
2017-06-25 19:00:00,33.04,0.0,0.0
2017-06-25 20:00:00,32.49,0.0,0.0
2017-06-25 21:00:00,32.58,0.0,0.0
2017-06-25 22:00:00,27.36,0.0,0.0
2017-06-25 23:00:00,21.15,0.0,0.0
