Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-19 00:00:00,24.86,0.0,0.0
2017-02-19 01:00:00,21.14,0.0,0.0
2017-02-19 02:00:00,19.78,117.647058823529,100.0
2017-02-19 03:00:00,19.89,0.0,100.0
2017-02-19 04:00:00,20.09,0.0,100.0
2017-02-19 05:00:00,21.06,0.0,100.0
2017-02-19 06:00:00,21.31,0.0,100.0
2017-02-19 07:00:00,19.38,117.647058823529,200.0
2017-02-19 08:00:00,20.77,0.0,200.0
2017-02-19 09:00:00,23.05,0.0,200.0
2017-02-19 10:00:00,21.26,0.0,200.0
2017-02-19 11:00:00,22.97,0.0,200.0
2017-02-19 12:00:00,22.97,0.0,200.0
2017-02-19 13:00:00,21.15,0.0,200.0
2017-02-19 14:00:00,20.41,0.0,200.0
2017-02-19 15:00:00,20.41,0.0,200.0
2017-02-19 16:00:00,22.44,0.0,200.0
2017-02-19 17:00:00,32.53,-117.647058823529,100.0
2017-02-19 18:00:00,36.3,-117.647058823529,0.0
2017-02-19 19:00:00,31.33,0.0,0.0
2017-02-19 20:00:00,26.77,0.0,0.0
2017-02-19 21:00:00,24.81,0.0,0.0
2017-02-19 22:00:00,24.38,0.0,0.0
2017-02-19 23:00:00,21.94,0.0,0.0
