Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-11 00:00:00,40.98,0.0,0.0
2017-02-11 01:00:00,35.74,0.0,0.0
2017-02-11 02:00:00,34.33,0.0,0.0
2017-02-11 03:00:00,33.74,0.0,0.0
2017-02-11 04:00:00,31.71,0.0,0.0
2017-02-11 05:00:00,32.2,0.0,0.0
2017-02-11 06:00:00,33.63,0.0,0.0
2017-02-11 07:00:00,34.75,0.0,0.0
2017-02-11 08:00:00,35.98,0.0,0.0
2017-02-11 09:00:00,39.46,0.0,0.0
2017-02-11 10:00:00,36.64,0.0,0.0
2017-02-11 11:00:00,35.47,0.0,0.0
2017-02-11 12:00:00,33.89,0.0,0.0
2017-02-11 13:00:00,32.08,0.0,0.0
2017-02-11 14:00:00,31.05,117.647058823529,100.0
2017-02-11 15:00:00,29.42,117.647058823529,200.0
2017-02-11 16:00:00,32.26,0.0,200.0
2017-02-11 17:00:00,43.15,-117.647058823529,100.0
2017-02-11 18:00:00,43.85,-117.647058823529,0.0
2017-02-11 19:00:00,36.03,0.0,0.0
2017-02-11 20:00:00,33.81,0.0,0.0
2017-02-11 21:00:00,32.92,0.0,0.0
2017-02-11 22:00:00,29.64,0.0,0.0
2017-02-11 23:00:00,28.95,0.0,0.0
