Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-05 00:00:00,32.5,0.0,0.0
2017-02-05 01:00:00,29.12,0.0,0.0
2017-02-05 02:00:00,26.66,0.0,0.0
2017-02-05 03:00:00,26.67,0.0,0.0
2017-02-05 04:00:00,26.63,117.647058823529,100.0
2017-02-05 05:00:00,26.11,117.647058823529,200.0
2017-02-05 06:00:00,28.49,0.0,200.0
2017-02-05 07:00:00,27.02,0.0,200.0
2017-02-05 08:00:00,29.0,0.0,200.0
2017-02-05 09:00:00,32.55,0.0,200.0
2017-02-05 10:00:00,31.15,0.0,200.0
2017-02-05 11:00:00,31.01,0.0,200.0
2017-02-05 12:00:00,30.27,0.0,200.0
2017-02-05 13:00:00,29.72,0.0,200.0
2017-02-05 14:00:00,28.06,0.0,200.0
2017-02-05 15:00:00,28.34,0.0,200.0
2017-02-05 16:00:00,31.36,0.0,200.0
2017-02-05 17:00:00,46.05,-117.647058823529,100.0
2017-02-05 18:00:00,41.81,-117.647058823529,0.0
2017-02-05 19:00:00,38.38,0.0,0.0
2017-02-05 20:00:00,32.54,0.0,0.0
2017-02-05 21:00:00,29.78,0.0,0.0
2017-02-05 22:00:00,28.34,0.0,0.0
2017-02-05 23:00:00,28.03,0.0,0.0
