Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-15 00:00:00,28.86,0.0,0.0
2017-02-15 01:00:00,27.52,0.0,0.0
2017-02-15 02:00:00,26.97,117.647058823529,100.0
2017-02-15 03:00:00,26.75,117.647058823529,200.0
2017-02-15 04:00:00,27.21,0.0,200.0
2017-02-15 05:00:00,28.54,0.0,200.0
2017-02-15 06:00:00,37.93,0.0,200.0
2017-02-15 07:00:00,41.97,0.0,200.0
2017-02-15 08:00:00,39.57,0.0,200.0
2017-02-15 09:00:00,39.48,0.0,200.0
2017-02-15 10:00:00,38.68,0.0,200.0
2017-02-15 11:00:00,36.95,0.0,200.0
2017-02-15 12:00:00,34.99,0.0,200.0
2017-02-15 13:00:00,33.42,0.0,200.0
2017-02-15 14:00:00,32.65,0.0,200.0
2017-02-15 15:00:00,31.91,0.0,200.0
2017-02-15 16:00:00,34.95,0.0,200.0
2017-02-15 17:00:00,44.81,-117.647058823529,100.0
2017-02-15 18:00:00,46.06,-117.647058823529,0.0
2017-02-15 19:00:00,41.83,0.0,0.0
2017-02-15 20:00:00,37.61,0.0,0.0
2017-02-15 21:00:00,33.78,0.0,0.0
2017-02-15 22:00:00,31.6,0.0,0.0
2017-02-15 23:00:00,29.43,0.0,0.0
