Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-03 00:00:00,33.33,0.0,0.0
2017-02-03 01:00:00,30.87,0.0,0.0
2017-02-03 02:00:00,30.48,0.0,0.0
2017-02-03 03:00:00,29.9,117.647058823529,100.0
2017-02-03 04:00:00,30.04,117.647058823529,200.0
2017-02-03 05:00:00,34.39,0.0,200.0
2017-02-03 06:00:00,42.34,0.0,200.0
2017-02-03 07:00:00,47.71,0.0,200.0
2017-02-03 08:00:00,44.27,0.0,200.0
2017-02-03 09:00:00,43.92,0.0,200.0
2017-02-03 10:00:00,42.89,0.0,200.0
2017-02-03 11:00:00,42.36,0.0,200.0
2017-02-03 12:00:00,40.15,0.0,200.0
2017-02-03 13:00:00,37.81,0.0,200.0
2017-02-03 14:00:00,37.25,0.0,200.0
2017-02-03 15:00:00,36.9,0.0,200.0
2017-02-03 16:00:00,41.17,0.0,200.0
2017-02-03 17:00:00,53.27,-117.647058823529,100.0
2017-02-03 18:00:00,54.4,-117.647058823529,0.0
2017-02-03 19:00:00,47.92,0.0,0.0
2017-02-03 20:00:00,43.22,0.0,0.0
2017-02-03 21:00:00,38.1,0.0,0.0
2017-02-03 22:00:00,38.02,0.0,0.0
2017-02-03 23:00:00,38.1,0.0,0.0
