Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-23 00:00:00,21.17,0.0,0.0
2017-02-23 01:00:00,20.22,0.0,0.0
2017-02-23 02:00:00,18.77,117.647058823529,100.0
2017-02-23 03:00:00,18.77,117.647058823529,200.0
2017-02-23 04:00:00,19.54,0.0,200.0
2017-02-23 05:00:00,21.0,0.0,200.0
2017-02-23 06:00:00,23.61,0.0,200.0
2017-02-23 07:00:00,25.9,0.0,200.0
2017-02-23 08:00:00,25.66,0.0,200.0
2017-02-23 09:00:00,25.18,0.0,200.0
2017-02-23 10:00:00,25.47,0.0,200.0
2017-02-23 11:00:00,24.12,0.0,200.0
2017-02-23 12:00:00,23.39,0.0,200.0
2017-02-23 13:00:00,22.5,0.0,200.0
2017-02-23 14:00:00,22.58,0.0,200.0
2017-02-23 15:00:00,23.52,0.0,200.0
2017-02-23 16:00:00,25.92,0.0,200.0
2017-02-23 17:00:00,31.38,-117.647058823529,100.0
2017-02-23 18:00:00,34.32,-117.647058823529,0.0
2017-02-23 19:00:00,30.7,0.0,0.0
2017-02-23 20:00:00,27.34,0.0,0.0
2017-02-23 21:00:00,24.12,0.0,0.0
2017-02-23 22:00:00,21.75,0.0,0.0
2017-02-23 23:00:00,20.25,0.0,0.0
