Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-20 00:00:00,23.65,0.0,0.0
2017-02-20 01:00:00,22.14,0.0,0.0
2017-02-20 02:00:00,21.59,117.647058823529,100.0
2017-02-20 03:00:00,21.0,117.647058823529,200.0
2017-02-20 04:00:00,22.1,0.0,200.0
2017-02-20 05:00:00,23.87,0.0,200.0
2017-02-20 06:00:00,25.45,0.0,200.0
2017-02-20 07:00:00,27.76,0.0,200.0
2017-02-20 08:00:00,28.56,0.0,200.0
2017-02-20 09:00:00,29.47,0.0,200.0
2017-02-20 10:00:00,30.01,0.0,200.0
2017-02-20 11:00:00,29.39,0.0,200.0
2017-02-20 12:00:00,29.02,0.0,200.0
2017-02-20 13:00:00,28.08,0.0,200.0
2017-02-20 14:00:00,26.99,0.0,200.0
2017-02-20 15:00:00,27.06,0.0,200.0
2017-02-20 16:00:00,30.02,0.0,200.0
2017-02-20 17:00:00,36.29,0.0,200.0
2017-02-20 18:00:00,41.37,-117.647058823529,100.0
2017-02-20 19:00:00,37.62,-117.647058823529,0.0
2017-02-20 20:00:00,33.69,0.0,0.0
2017-02-20 21:00:00,29.24,0.0,0.0
2017-02-20 22:00:00,27.3,0.0,0.0
2017-02-20 23:00:00,25.04,0.0,0.0
