Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-26 00:00:00,18.7,0.0,0.0
2017-02-26 01:00:00,16.71,0.0,0.0
2017-02-26 02:00:00,15.98,0.0,0.0
2017-02-26 03:00:00,15.79,0.0,0.0
2017-02-26 04:00:00,15.21,0.0,0.0
2017-02-26 05:00:00,16.07,0.0,0.0
2017-02-26 06:00:00,14.94,117.647058823529,100.0
2017-02-26 07:00:00,14.62,117.647058823529,200.0
2017-02-26 08:00:00,16.63,0.0,200.0
2017-02-26 09:00:00,19.87,0.0,200.0
2017-02-26 10:00:00,18.53,0.0,200.0
2017-02-26 11:00:00,19.29,0.0,200.0
2017-02-26 12:00:00,19.02,0.0,200.0
2017-02-26 13:00:00,18.55,0.0,200.0
2017-02-26 14:00:00,18.3,0.0,200.0
2017-02-26 15:00:00,17.9,0.0,200.0
2017-02-26 16:00:00,21.15,0.0,200.0
2017-02-26 17:00:00,28.7,0.0,200.0
2017-02-26 18:00:00,36.68,-117.647058823529,100.0
2017-02-26 19:00:00,32.69,-117.647058823529,0.0
2017-02-26 20:00:00,28.47,0.0,0.0
2017-02-26 21:00:00,22.85,0.0,0.0
2017-02-26 22:00:00,19.64,0.0,0.0
2017-02-26 23:00:00,18.66,0.0,0.0
