Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-02-25 00:00:00,18.96,0.0,0.0
2017-02-25 01:00:00,17.79,0.0,0.0
2017-02-25 02:00:00,16.62,0.0,0.0
2017-02-25 03:00:00,16.34,117.647058823529,100.0
2017-02-25 04:00:00,16.23,117.647058823529,200.0
2017-02-25 05:00:00,17.61,0.0,200.0
2017-02-25 06:00:00,16.82,0.0,200.0
2017-02-25 07:00:00,16.57,0.0,200.0
2017-02-25 08:00:00,18.83,0.0,200.0
2017-02-25 09:00:00,20.34,0.0,200.0
2017-02-25 10:00:00,19.96,0.0,200.0
2017-02-25 11:00:00,20.44,0.0,200.0
2017-02-25 12:00:00,19.69,0.0,200.0
2017-02-25 13:00:00,18.0,0.0,200.0
2017-02-25 14:00:00,17.32,0.0,200.0
2017-02-25 15:00:00,16.78,0.0,200.0
2017-02-25 16:00:00,18.47,0.0,200.0
2017-02-25 17:00:00,25.14,0.0,200.0
2017-02-25 18:00:00,30.94,-117.647058823529,100.0
2017-02-25 19:00:00,26.92,-117.647058823529,0.0
2017-02-25 20:00:00,22.52,0.0,0.0
2017-02-25 21:00:00,18.9,0.0,0.0
2017-02-25 22:00:00,17.81,0.0,0.0
2017-02-25 23:00:00,17.45,0.0,0.0
