Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-22 00:00:00,19.74,0.0,0.0
2017-11-22 01:00:00,18.15,0.0,0.0
2017-11-22 02:00:00,16.77,0.0,0.0
2017-11-22 03:00:00,16.52,117.647058823529,100.0
2017-11-22 04:00:00,15.38,117.647058823529,200.0
2017-11-22 05:00:00,20.33,0.0,200.0
2017-11-22 06:00:00,26.01,0.0,200.0
2017-11-22 07:00:00,32.25,0.0,200.0
2017-11-22 08:00:00,32.72,0.0,200.0
2017-11-22 09:00:00,32.07,0.0,200.0
2017-11-22 10:00:00,30.46,0.0,200.0
2017-11-22 11:00:00,29.7,0.0,200.0
2017-11-22 12:00:00,27.28,0.0,200.0
2017-11-22 13:00:00,28.45,0.0,200.0
2017-11-22 14:00:00,27.25,0.0,200.0
2017-11-22 15:00:00,28.69,0.0,200.0
2017-11-22 16:00:00,34.03,0.0,200.0
2017-11-22 17:00:00,41.63,-117.647058823529,100.0
2017-11-22 18:00:00,39.35,-117.647058823529,0.0
2017-11-22 19:00:00,36.74,0.0,0.0
2017-11-22 20:00:00,32.79,0.0,0.0
2017-11-22 21:00:00,28.33,0.0,0.0
2017-11-22 22:00:00,26.94,0.0,0.0
2017-11-22 23:00:00,23.97,0.0,0.0
