Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-09 00:00:00,31.23,0.0,0.0
2017-11-09 01:00:00,27.75,0.0,0.0
2017-11-09 02:00:00,26.01,117.647058823529,100.0
2017-11-09 03:00:00,26.94,0.0,100.0
2017-11-09 04:00:00,25.02,117.647058823529,200.0
2017-11-09 05:00:00,31.53,0.0,200.0
2017-11-09 06:00:00,38.5,0.0,200.0
2017-11-09 07:00:00,44.13,0.0,200.0
2017-11-09 08:00:00,43.75,0.0,200.0
2017-11-09 09:00:00,42.04,0.0,200.0
2017-11-09 10:00:00,40.07,0.0,200.0
2017-11-09 11:00:00,38.48,0.0,200.0
2017-11-09 12:00:00,36.27,0.0,200.0
2017-11-09 13:00:00,35.05,0.0,200.0
2017-11-09 14:00:00,34.4,0.0,200.0
2017-11-09 15:00:00,35.09,0.0,200.0
2017-11-09 16:00:00,41.8,0.0,200.0
2017-11-09 17:00:00,50.58,-117.647058823529,100.0
2017-11-09 18:00:00,46.11,-117.647058823529,0.0
2017-11-09 19:00:00,43.06,0.0,0.0
2017-11-09 20:00:00,39.08,0.0,0.0
2017-11-09 21:00:00,34.61,0.0,0.0
2017-11-09 22:00:00,29.56,0.0,0.0
2017-11-09 23:00:00,26.77,0.0,0.0
