Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-15 00:00:00,29.22,0.0,0.0
2017-11-15 01:00:00,27.7,0.0,0.0
2017-11-15 02:00:00,25.45,117.647058823529,100.0
2017-11-15 03:00:00,24.89,117.647058823529,200.0
2017-11-15 04:00:00,25.59,0.0,200.0
2017-11-15 05:00:00,29.97,0.0,200.0
2017-11-15 06:00:00,39.02,0.0,200.0
2017-11-15 07:00:00,43.49,0.0,200.0
2017-11-15 08:00:00,42.99,0.0,200.0
2017-11-15 09:00:00,42.95,0.0,200.0
2017-11-15 10:00:00,40.71,0.0,200.0
2017-11-15 11:00:00,39.32,0.0,200.0
2017-11-15 12:00:00,38.54,0.0,200.0
2017-11-15 13:00:00,38.62,0.0,200.0
2017-11-15 14:00:00,37.92,0.0,200.0
2017-11-15 15:00:00,38.72,0.0,200.0
2017-11-15 16:00:00,44.12,0.0,200.0
2017-11-15 17:00:00,51.14,-117.647058823529,100.0
2017-11-15 18:00:00,45.62,-117.647058823529,0.0
2017-11-15 19:00:00,42.62,0.0,0.0
2017-11-15 20:00:00,38.92,0.0,0.0
2017-11-15 21:00:00,35.48,0.0,0.0
2017-11-15 22:00:00,29.61,0.0,0.0
2017-11-15 23:00:00,24.94,0.0,0.0
