Date,LBMP ($/MWHr),Power output (kW),State of Energy (kWh)
2017-11-25 00:00:00,18.91,0.0,0.0
2017-11-25 01:00:00,15.52,0.0,0.0
2017-11-25 02:00:00,13.25,117.647058823529,100.0
2017-11-25 03:00:00,14.65,0.0,100.0
2017-11-25 04:00:00,14.38,0.0,100.0
2017-11-25 05:00:00,13.54,117.647058823529,200.0
2017-11-25 06:00:00,15.05,0.0,200.0
2017-11-25 07:00:00,18.48,0.0,200.0
2017-11-25 08:00:00,22.75,0.0,200.0
2017-11-25 09:00:00,27.37,0.0,200.0
2017-11-25 10:00:00,25.49,0.0,200.0
2017-11-25 11:00:00,24.33,0.0,200.0
2017-11-25 12:00:00,23.61,0.0,200.0
2017-11-25 13:00:00,22.57,0.0,200.0
2017-11-25 14:00:00,21.72,0.0,200.0
2017-11-25 15:00:00,20.24,0.0,200.0
2017-11-25 16:00:00,26.62,0.0,200.0
2017-11-25 17:00:00,33.06,-117.647058823529,100.0
2017-11-25 18:00:00,29.63,-117.647058823529,0.0
2017-11-25 19:00:00,27.72,0.0,0.0
2017-11-25 20:00:00,26.46,0.0,0.0
2017-11-25 21:00:00,23.66,0.0,0.0
2017-11-25 22:00:00,18.31,0.0,0.0
2017-11-25 23:00:00,20.26,0.0,0.0
